"Time stamp","Estimate rec. thermal power TO HTF | (MWt)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Field optical efficiency before defocus"
"Jul 17, 09:00 pm",13.3694,315.872,107.622,0
"Jul 17, 10:00 pm",0,328.699,114.924,0
"Jul 17, 11:00 pm",0,343.496,119.771,0
"Jul 18, 12:00 am",0,359.651,121.531,0
"Jul 18, 01:00 am",0,15.8418,119.926,0
"Jul 18, 02:00 am",0,30.7255,115.211,0
"Jul 18, 03:00 am",0,43.651,108.007,0
"Jul 18, 04:00 am",0,54.6838,98.9981,0
"Jul 18, 05:00 am",0,64.2533,88.4272,0
"Jul 18, 06:00 am",0,72.8935,77.6044,0.336704
"Jul 18, 07:00 am",0,81.1769,66.0488,0.71941
"Jul 18, 08:00 am",0,89.7988,54.2077,0.721281
"Jul 18, 09:00 am",0,99.8557,42.3657,0.719756
"Jul 18, 10:00 am",415.347,113.639,30.9718,0.71848
"Jul 18, 11:00 am",440.31,136.924,21.1846,0.716995
"Jul 18, 12:00 pm",457.491,178.924,16.5184,0.716037
"Jul 18, 01:00 pm",443.591,221.654,20.8463,0.716891
"Jul 18, 02:00 pm",420.507,245.561,30.5156,0.718423
"Jul 18, 03:00 pm",386.394,259.589,41.8784,0.719681
"Jul 18, 04:00 pm",330.63,269.74,53.7196,0.72127
"Jul 18, 05:00 pm",233.309,278.391,65.5762,0.719511
"Jul 18, 06:00 pm",42.9132,286.667,77.1622,0.358599
"Jul 18, 07:00 pm",36.7717,295.274,88.0607,0
"Jul 18, 08:00 pm",25.7172,304.788,98.6578,0
"Jul 18, 09:00 pm",13.747,315.747,107.755,0
"Jul 18, 10:00 pm",0,328.595,115.077,0
"Jul 18, 11:00 pm",0,343.428,119.94,0
"Jul 19, 12:00 am",0,359.63,121.71,0
"Jul 19, 01:00 am",0,15.8708,120.104,0
"Jul 19, 02:00 am",0,30.795,115.38,0
"Jul 19, 03:00 am",0,43.7476,108.162,0
"Jul 19, 04:00 am",0,54.7979,99.1389,0
"Jul 19, 05:00 am",0,64.3804,88.5417,0
"Jul 19, 06:00 am",0,73.0334,77.7215,0.329809
"Jul 19, 07:00 am",0,81.3328,66.16,0.686202
"Jul 19, 08:00 am",510.307,89.9773,54.3165,0.721315
"Jul 19, 09:00 am",535.797,100.067,42.478,0.719718
"Jul 19, 10:00 am",533.198,113.892,31.098,0.718439
"Jul 19, 11:00 am",532.573,137.177,21.3416,0.716857
"Jul 19, 12:00 pm",532.103,178.878,16.7001,0.715881
"Jul 19, 01:00 pm",532.033,221.331,20.9876,0.71675
"Jul 19, 02:00 pm",532.057,245.265,30.619,0.71838
"Jul 19, 03:00 pm",534.284,259.348,41.9655,0.71964
"Jul 19, 04:00 pm",520.404,269.538,53.8026,0.721231
"Jul 19, 05:00 pm",443.091,278.213,65.6621,0.719549
"Jul 19, 06:00 pm",127.462,286.505,77.2555,0.353324
"Jul 19, 07:00 pm",39.7703,295.123,88.1587,0
"Jul 19, 08:00 pm",29.0618,304.647,98.7786,0
"Jul 19, 09:00 pm",16.557,315.62,107.894,0
"Jul 19, 10:00 pm",0,328.49,115.235,0
"Jul 19, 11:00 pm",0,343.359,120.115,0
"Jul 20, 12:00 am",0,359.612,121.894,0
"Jul 20, 01:00 am",0,15.9039,120.287,0
"Jul 20, 02:00 am",0,30.8694,115.553,0
"Jul 20, 03:00 am",0,43.8497,108.321,0
"Jul 20, 04:00 am",0,54.9177,99.2825,0
"Jul 20, 05:00 am",0,64.5134,88.6581,0
"Jul 20, 06:00 am",0,73.1793,77.8405,0.322856
"Jul 20, 07:00 am",0,81.495,66.2728,0.684962
"Jul 20, 08:00 am",525.098,90.1626,54.4269,0.721288
"Jul 20, 09:00 am",537.351,100.286,42.5923,0.719679
"Jul 20, 10:00 am",534.274,114.155,31.2269,0.718396
"Jul 20, 11:00 am",533.525,137.441,21.5026,0.716712
"Jul 20, 12:00 pm",533.141,178.842,16.8876,0.715718
"Jul 20, 01:00 pm",532.739,221.007,21.1355,0.716603
"Jul 20, 02:00 pm",532.684,244.965,30.7284,0.718335
"Jul 20, 03:00 pm",532.791,259.103,42.0581,0.719598
"Jul 20, 04:00 pm",534.298,269.331,53.8908,0.721192
"Jul 20, 05:00 pm",474.095,278.032,65.753,0.719587
"Jul 20, 06:00 pm",142.028,286.34,77.3538,0.347798
"Jul 20, 07:00 pm",39.9318,294.97,88.2604,0
"Jul 20, 08:00 pm",29.2159,304.504,98.905,0
"Jul 20, 09:00 pm",16.6416,315.49,108.038,0
"Jul 20, 10:00 pm",0,328.384,115.399,0
"Jul 20, 11:00 pm",0,343.291,120.297,0
"Jul 21, 12:00 am",0,359.595,122.084,0
"Jul 21, 01:00 am",0,15.9409,120.476,0
"Jul 21, 02:00 am",0,30.949,115.73,0
"Jul 21, 03:00 am",0,43.9574,108.483,0
"Jul 21, 04:00 am",0,55.0432,99.4288,0
"Jul 21, 05:00 am",0,64.652,88.7753,0
"Jul 21, 06:00 am",0,73.3311,77.9612,0.315851
"Jul 21, 07:00 am",0,81.6635,66.3872,0.683703
"Jul 21, 08:00 am",532.903,90.3548,54.539,0.721251
"Jul 21, 09:00 am",537.876,100.513,42.7085,0.719638
"Jul 21, 10:00 am",534.506,114.427,31.3583,0.718351
"Jul 21, 11:00 am",533.8,137.714,21.6676,0.71656
"Jul 21, 12:00 pm",533.465,178.813,17.0809,0.715546
"Jul 21, 01:00 pm",533.261,220.685,21.29,0.716449
"Jul 21, 02:00 pm",533.2,244.66,30.8438,0.718289
"Jul 21, 03:00 pm",534.824,258.853,42.1562,0.719555
"Jul 21, 04:00 pm",521.07,269.12,53.9843,0.721152
"Jul 21, 05:00 pm",446.07,277.846,65.8491,0.719626
"Jul 21, 06:00 pm",122.07,286.171,77.4571,0.342027
"Jul 21, 07:00 pm",39.9745,294.813,88.3654,0
"Jul 21, 08:00 pm",29.2705,304.358,99.0369,0
"Jul 21, 09:00 pm",16.729,315.359,108.189,0
"Jul 21, 10:00 pm",0,328.277,115.57,0
"Jul 21, 11:00 pm",0,343.224,120.484,0
"Jul 22, 12:00 am",0,359.581,122.28,0
"Jul 22, 01:00 am",0,15.9821,120.669,0
"Jul 22, 02:00 am",0,31.0338,115.911,0
"Jul 22, 03:00 am",0,44.0707,108.648,0
"Jul 22, 04:00 am",0,55.1744,99.5776,0
"Jul 22, 05:00 am",0,64.7965,88.8972,0
"Jul 22, 06:00 am",0,73.4888,78.0844,0.308803
"Jul 22, 07:00 am",0,81.8382,66.5035,0.682426
"Jul 22, 08:00 am",533.018,90.5539,54.6528,0.721213
"Jul 22, 09:00 am",534.306,100.748,42.8266,0.719597
"Jul 22, 10:00 am",533.328,114.708,31.4925,0.718305
"Jul 22, 11:00 am",532.711,137.997,21.8365,0.7164
"Jul 22, 12:00 pm",532.439,178.793,17.2798,0.715367
"Jul 22, 01:00 pm",532.054,220.363,21.4511,0.716288
"Jul 22, 02:00 pm",532.008,244.352,30.9654,0.718242
"Jul 22, 03:00 pm",532.075,258.599,42.2599,0.719511
"Jul 22, 04:00 pm",533.324,268.905,54.0831,0.721111
"Jul 22, 05:00 pm",470.463,277.657,65.9506,0.719666
"Jul 22, 06:00 pm",132.875,285.999,77.5663,0.336016
"Jul 22, 07:00 pm",39.8514,294.653,88.4784,0
"Jul 22, 08:00 pm",29.1592,304.209,99.1743,0
"Jul 22, 09:00 pm",16.6281,315.226,108.345,0
"Jul 22, 10:00 pm",0,328.169,115.746,0
"Jul 22, 11:00 pm",0,343.157,120.677,0
"Jul 23, 12:00 am",0,359.57,122.482,0
"Jul 23, 01:00 am",0,16.0275,120.867,0
"Jul 23, 02:00 am",0,31.1237,116.097,0
"Jul 23, 03:00 am",0,44.1895,108.816,0
"Jul 23, 04:00 am",0,55.3113,99.7289,0
"Jul 23, 05:00 am",0,64.9467,89.0191,0
"Jul 23, 06:00 am",0,73.6523,78.2088,0.301717
"Jul 23, 07:00 am",0,82.019,66.6211,0.681133
"Jul 23, 08:00 am",533.568,90.7596,54.768,0.721173
"Jul 23, 09:00 am",533.945,100.99,42.9465,0.719553
"Jul 23, 10:00 am",532.566,114.998,31.6291,0.718257
"Jul 23, 11:00 am",531.903,138.289,22.0093,0.716232
"Jul 23, 12:00 pm",531.459,178.781,17.4844,0.715179
"Jul 23, 01:00 pm",531.156,220.042,21.6187,0.71612
"Jul 23, 02:00 pm",531.136,244.041,31.093,0.718193
"Jul 23, 03:00 pm",531.164,258.341,42.3692,0.719467
"Jul 23, 04:00 pm",533.718,268.687,54.1872,0.721069
"Jul 23, 05:00 pm",488.962,277.464,66.0573,0.719707
"Jul 23, 06:00 pm",138.923,285.824,77.6805,0.329772
"Jul 23, 07:00 pm",39.9131,294.49,88.5949,0
"Jul 23, 08:00 pm",29.2395,304.058,99.3172,0
"Jul 23, 09:00 pm",16.7316,315.09,108.507,0
"Jul 23, 10:00 pm",0,328.06,115.928,0
"Jul 23, 11:00 pm",0,343.091,120.876,0
"Jul 24, 12:00 am",0,359.561,122.689,0
"Jul 24, 01:00 am",0,16.0772,121.07,0
"Jul 24, 02:00 am",0,31.2189,116.286,0
"Jul 24, 03:00 am",0,44.3141,108.988,0
"Jul 24, 04:00 am",0,55.454,99.8826,0
"Jul 24, 05:00 am",0,65.1025,89.146,0
"Jul 24, 06:00 am",0,73.8217,78.3356,0.294601
"Jul 24, 07:00 am",0,82.2059,66.7404,0.674364
"Jul 24, 08:00 am",496.911,90.9719,54.8848,0.721132
"Jul 24, 09:00 am",533.881,101.24,43.0682,0.719509
"Jul 24, 10:00 am",535.457,115.296,31.7682,0.718208
"Jul 24, 11:00 am",531.413,138.59,22.1859,0.716056
"Jul 24, 12:00 pm",533.821,178.777,17.6944,0.714982
"Jul 24, 01:00 pm",533.839,219.723,21.7928,0.715944
"Jul 24, 02:00 pm",533.836,243.727,31.2266,0.718144
"Jul 24, 03:00 pm",533.456,258.079,42.484,0.719421
"Jul 24, 04:00 pm",530.309,268.464,54.2966,0.721026
"Jul 24, 05:00 pm",455.708,277.269,66.1691,0.719748
"Jul 24, 06:00 pm",116.075,285.646,77.8,0.323302
"Jul 24, 07:00 pm",39.8623,294.325,88.7181,0
"Jul 24, 08:00 pm",29.2144,303.905,99.4656,0
"Jul 24, 09:00 pm",16.7215,314.953,108.675,0
"Jul 24, 10:00 pm",0,327.951,116.116,0
"Jul 24, 11:00 pm",0,343.026,121.081,0
"Jul 25, 12:00 am",0,359.555,122.902,0
"Jul 25, 01:00 am",0,16.1311,121.278,0
"Jul 25, 02:00 am",0,31.3195,116.48,0
"Jul 25, 03:00 am",0,44.4442,109.162,0
"Jul 25, 04:00 am",0,55.6023,100.039,0
"Jul 25, 05:00 am",0,65.2641,89.273,0
"Jul 25, 06:00 am",0,73.9968,78.4638,0.287461
"Jul 25, 07:00 am",0,82.3988,66.8609,0.678498
"Jul 25, 08:00 am",527.449,91.1908,55.0029,0.72109
"Jul 25, 09:00 am",535.269,101.497,43.1916,0.719462
"Jul 25, 10:00 am",531.443,115.603,31.9099,0.718157
"Jul 25, 11:00 am",531.072,138.9,22.3664,0.715872
"Jul 25, 12:00 pm",532.49,178.78,17.9099,0.714776
"Jul 25, 01:00 pm",529.809,219.407,21.9734,0.715761
"Jul 25, 02:00 pm",525.28,243.41,31.3664,0.718093
"Jul 25, 03:00 pm",504.872,257.814,42.6045,0.719374
"Jul 25, 04:00 pm",460.709,268.239,54.4113,0.720982
"Jul 25, 05:00 pm",377.383,277.069,66.2859,0.71979
"Jul 25, 06:00 pm",73.7329,285.465,77.9245,0.316611
"Jul 25, 07:00 pm",39.7467,294.157,88.8429,0
"Jul 25, 08:00 pm",29.2126,303.75,99.6195,0
"Jul 25, 09:00 pm",16.8191,314.815,108.849,0
"Jul 25, 10:00 pm",0,327.84,116.31,0
"Jul 25, 11:00 pm",0,342.961,121.292,0
"Jul 26, 12:00 am",0,359.551,123.12,0
"Jul 26, 01:00 am",0,16.1895,121.491,0
"Jul 26, 02:00 am",0,31.4254,116.677,0
"Jul 26, 03:00 am",0,44.5801,109.34,0
"Jul 26, 04:00 am",0,55.7562,100.197,0
"Jul 26, 05:00 am",0,65.4313,89.3929,0
"Jul 26, 06:00 am",0,74.1776,78.5914,0.280305
"Jul 26, 07:00 am",0,82.5977,66.9817,0.67036
"Jul 26, 08:00 am",470.622,91.4162,55.1217,0.721046
"Jul 26, 09:00 am",514.128,101.761,43.3164,0.719415
"Jul 26, 10:00 am",528.067,115.917,32.0538,0.718105
"Jul 26, 11:00 am",531.585,139.217,22.5505,0.71568
"Jul 26, 12:00 pm",502.153,178.792,18.1306,0.714562
"Jul 26, 01:00 pm",506.014,219.093,22.1603,0.71557
"Jul 26, 02:00 pm",506.946,243.091,31.5122,0.718041
"Jul 26, 03:00 pm",491.548,257.545,42.7304,0.719326
"Jul 26, 04:00 pm",450.526,268.009,54.531,0.720938
"Jul 26, 05:00 pm",366.748,276.867,66.4077,0.719833
"Jul 26, 06:00 pm",67.0017,285.28,78.0533,0.309708
"Jul 26, 07:00 pm",39.7867,293.986,88.9692,0
"Jul 26, 08:00 pm",29.231,303.592,99.7788,0
"Jul 26, 09:00 pm",16.7784,314.674,109.028,0
"Jul 26, 10:00 pm",0,327.729,116.51,0
"Jul 26, 11:00 pm",0,342.897,121.509,0
"Jul 27, 12:00 am",0,359.551,123.343,0
"Jul 27, 01:00 am",0,16.2524,121.708,0
"Jul 27, 02:00 am",0,31.5366,116.877,0
"Jul 27, 03:00 am",0,44.7216,109.52,0
"Jul 27, 04:00 am",0,55.9159,100.357,0
"Jul 27, 05:00 am",0,65.6042,89.5174,0
"Jul 27, 06:00 am",0,74.3641,78.7217,0.273138
"Jul 27, 07:00 am",0,82.8025,67.1045,0.668392
"Jul 27, 08:00 am",454.297,91.6479,55.2423,0.721
"Jul 27, 09:00 am",508.75,102.033,43.4431,0.719366
"Jul 27, 10:00 am",525.174,116.24,32.2003,0.718051
"Jul 27, 11:00 am",527.097,139.543,22.7385,0.715478
"Jul 27, 12:00 pm",528.357,178.811,18.3567,0.714338
"Jul 27, 01:00 pm",532.765,218.782,22.3537,0.715371
"Jul 27, 02:00 pm",532.747,242.77,31.6641,0.717983
"Jul 27, 03:00 pm",533.647,257.273,42.862,0.719277
"Jul 27, 04:00 pm",500.721,267.777,54.6562,0.720893
"Jul 27, 05:00 pm",426.614,276.662,66.5348,0.719876
"Jul 27, 06:00 pm",96.875,285.093,78.1878,0.302599
"Jul 27, 07:00 pm",39.9515,293.813,89.1006,0
"Jul 27, 08:00 pm",29.3283,303.432,99.9435,0
"Jul 27, 09:00 pm",16.8443,314.533,109.212,0
"Jul 27, 10:00 pm",0,327.617,116.715,0
"Jul 27, 11:00 pm",0,342.834,121.731,0
"Jul 28, 12:00 am",0,359.553,123.572,0
"Jul 28, 01:00 am",0,16.3198,121.93,0
"Jul 28, 02:00 am",0,31.6534,117.082,0
"Jul 28, 03:00 am",0,44.8689,109.703,0
"Jul 28, 04:00 am",0,56.0813,100.519,0
"Jul 28, 05:00 am",0,65.7826,89.643,0
"Jul 28, 06:00 am",0,74.5562,78.8531,0.265966
"Jul 28, 07:00 am",0,83.0131,67.2285,0.674437
"Jul 28, 08:00 am",530.987,91.886,55.3644,0.720954
"Jul 28, 09:00 am",532.436,102.311,43.5716,0.719315
"Jul 28, 10:00 am",531.163,116.571,32.3494,0.717995
"Jul 28, 11:00 am",531.012,139.876,22.9303,0.715268
"Jul 28, 12:00 pm",530.914,178.838,18.588,0.714104
"Jul 28, 01:00 pm",530.867,218.475,22.5534,0.715163
"Jul 28, 02:00 pm",530.868,242.448,31.8223,0.717835
"Jul 28, 03:00 pm",532.68,256.998,42.9994,0.719227
"Jul 28, 04:00 pm",518.338,267.542,54.787,0.720847
"Jul 28, 05:00 pm",437.244,276.454,66.6675,0.717702
"Jul 28, 06:00 pm",92.2514,284.904,78.3279,0.295293
"Jul 28, 07:00 pm",39.8575,293.637,89.2382,0
"Jul 28, 08:00 pm",29.2544,303.27,100.114,0
"Jul 28, 09:00 pm",16.7799,314.389,109.403,0
"Jul 28, 10:00 pm",0,327.505,116.927,0
"Jul 28, 11:00 pm",0,342.773,121.959,0
"Jul 29, 12:00 am",0,359.558,123.806,0
"Jul 29, 01:00 am",0,16.3918,122.156,0
"Jul 29, 02:00 am",0,31.7756,117.29,0
"Jul 29, 03:00 am",0,45.0219,109.888,0
"Jul 29, 04:00 am",0,56.2523,100.684,0
"Jul 29, 05:00 am",0,65.9666,89.7678,0
"Jul 29, 06:00 am",0,74.7539,78.9855,0.258795
"Jul 29, 07:00 am",0,83.2295,67.3533,0.664262
"Jul 29, 08:00 am",440.548,92.1302,55.4874,0.720906
"Jul 29, 09:00 am",490.462,102.597,43.7015,0.719263
"Jul 29, 10:00 am",503.722,116.909,32.5008,0.717848
"Jul 29, 11:00 am",506.412,140.216,23.1258,0.715048
"Jul 29, 12:00 pm",531.953,178.872,18.8244,0.713861
"Jul 29, 01:00 pm",532.398,218.171,22.7593,0.714947
"Jul 29, 02:00 pm",532.398,242.124,31.9864,0.717681
"Jul 29, 03:00 pm",519.851,256.721,43.1423,0.719176
"Jul 29, 04:00 pm",480.627,267.304,54.9229,0.7208
"Jul 29, 05:00 pm",391.718,276.243,66.805,0.713605
"Jul 29, 06:00 pm",65.9835,284.712,78.4726,0.287798
"Jul 29, 07:00 pm",39.7925,293.459,89.3779,0
"Jul 29, 08:00 pm",29.3163,303.105,100.289,0
"Jul 29, 09:00 pm",16.9389,314.244,109.598,0
"Jul 29, 10:00 pm",0,327.392,117.143,0
"Jul 29, 11:00 pm",0,342.712,122.192,0
"Jul 30, 12:00 am",0,359.566,124.046,0
"Jul 30, 01:00 am",0,16.4684,122.387,0
"Jul 30, 02:00 am",0,31.9034,117.501,0
"Jul 30, 03:00 am",0,45.1806,110.076,0
"Jul 30, 04:00 am",0,56.4289,100.85,0
"Jul 30, 05:00 am",0,66.1561,89.897,0
"Jul 30, 06:00 am",0,74.9571,79.1194,0.251631
"Jul 30, 07:00 am",0,83.4516,67.4794,0.662169
"Jul 30, 08:00 am",450.29,92.3805,55.6116,0.720857
"Jul 30, 09:00 am",510.566,102.889,43.8331,0.719209
"Jul 30, 10:00 am",533.358,117.254,32.6547,0.717685
"Jul 30, 11:00 am",532.227,140.563,23.3249,0.714819
"Jul 30, 12:00 pm",532.771,178.914,19.0658,0.713607
"Jul 30, 01:00 pm",533.07,217.871,22.9715,0.714723
"Jul 30, 02:00 pm",533.246,241.799,32.1567,0.71752
"Jul 30, 03:00 pm",532.375,256.441,43.291,0.719125
"Jul 30, 04:00 pm",505.452,267.063,55.0641,0.720753
"Jul 30, 05:00 pm",415.6,276.029,66.9477,0.709353
"Jul 30, 06:00 pm",78.0333,284.517,78.6226,0.280122
"Jul 30, 07:00 pm",39.8117,293.279,89.5222,0
"Jul 30, 08:00 pm",29.2487,302.939,100.47,0
"Jul 30, 09:00 pm",16.8316,314.098,109.799,0
"Jul 30, 10:00 pm",0,327.279,117.365,0
"Jul 30, 11:00 pm",0,342.652,122.431,0
"Jul 31, 12:00 am",0,359.577,124.29,0
"Jul 31, 01:00 am",0,16.5497,122.622,0
"Jul 31, 02:00 am",0,32.0367,117.715,0
"Jul 31, 03:00 am",0,45.345,110.266,0
"Jul 31, 04:00 am",0,56.6111,101.017,0
"Jul 31, 05:00 am",0,66.3511,90.0193,0
"Jul 31, 06:00 am",0,75.1658,79.2535,0.24448
"Jul 31, 07:00 am",0,83.6793,67.6062,0.660058
"Jul 31, 08:00 am",506.907,92.6368,55.7369,0.720806
"Jul 31, 09:00 am",534.931,103.188,43.9662,0.719154
"Jul 31, 10:00 am",535.764,117.607,32.8109,0.717515
"Jul 31, 11:00 am",534.881,140.916,23.5277,0.714579
"Jul 31, 12:00 pm",533.716,178.962,19.3122,0.713343
"Jul 31, 01:00 pm",535.25,217.575,23.1897,0.714489
"Jul 31, 02:00 pm",535.07,241.474,32.3329,0.717353
"Jul 31, 03:00 pm",533.592,256.159,43.445,0.719072
"Jul 31, 04:00 pm",524.92,266.82,55.2105,0.720705
"Jul 31, 05:00 pm",442.055,275.813,67.0951,0.704948
"Jul 31, 06:00 pm",84.4995,284.32,78.7766,0.272275
"Jul 31, 07:00 pm",39.921,293.097,89.6626,0
"Jul 31, 08:00 pm",29.3555,302.771,100.655,0
"Jul 31, 09:00 pm",16.8788,313.95,110.006,0
"Jul 31, 10:00 pm",0,327.165,117.593,0
"Jul 31, 11:00 pm",0,342.593,122.676,0
"Aug 1, 12:00 am",0,359.591,124.539,0
"Aug 1, 01:00 am",0,16.6359,122.861,0
"Aug 1, 02:00 am",0,32.1756,117.933,0
"Aug 1, 03:00 am",0,45.5151,110.459,0
"Aug 1, 04:00 am",0,56.7989,101.187,0
"Aug 1, 05:00 am",0,66.5515,90.144,0
"Aug 1, 06:00 am",0,75.3798,79.3883,0
"Aug 1, 07:00 am",0,83.9125,67.7334,0
"Aug 1, 08:00 am",0,92.899,55.863,0.720754
"Aug 1, 09:00 am",0,103.493,44.1007,0.719098
"Aug 1, 10:00 am",0,117.966,32.9695,0.717336
"Aug 1, 11:00 am",0,141.275,23.7341,0.714149
"Aug 1, 12:00 pm",357.596,179.016,19.5634,0.713069
"Aug 1, 01:00 pm",534.095,217.284,23.4139,0.714247
"Aug 1, 02:00 pm",535.044,241.149,32.5151,0.717179
"Aug 1, 03:00 pm",534.4,255.875,43.6048,0.719019
"Aug 1, 04:00 pm",526.048,266.574,55.3622,0.720656
"Aug 1, 05:00 pm",438.907,275.595,67.248,0.700389
"Aug 1, 06:00 pm",84.9112,284.121,78.9363,0.264244
"Aug 1, 07:00 pm",40.0249,292.912,89.8109,0
"Aug 1, 08:00 pm",29.3726,302.601,100.846,0
"Aug 1, 09:00 pm",16.8419,313.801,110.217,0
"Aug 1, 10:00 pm",0,327.051,117.826,0
"Aug 1, 11:00 pm",0,342.536,122.925,0
"Aug 2, 12:00 am",0,359.608,124.793,0
"Aug 2, 01:00 am",0,16.7267,123.104,0
"Aug 2, 02:00 am",0,32.3201,118.154,0
"Aug 2, 03:00 am",0,45.6909,110.654,0
"Aug 2, 04:00 am",0,56.9922,101.358,0
"Aug 2, 05:00 am",0,66.7572,90.8652,0
"Aug 2, 06:00 am",0,75.5992,79.5247,0.230236
"Aug 2, 07:00 am",0,84.1512,67.8627,0.655788
"Aug 2, 08:00 am",525.303,93.167,55.9911,0.720701
"Aug 2, 09:00 am",530.878,103.804,44.2373,0.719042
"Aug 2, 10:00 am",532.44,118.332,33.1308,0.717149
"Aug 2, 11:00 am",531.896,141.64,23.9443,0.71407
"Aug 2, 12:00 pm",534.612,179.077,19.8196,0.712783
"Aug 2, 01:00 pm",531.398,216.998,23.6443,0.713995
"Aug 2, 02:00 pm",531.167,240.823,32.7035,0.716999
"Aug 2, 03:00 pm",533.36,255.59,43.7703,0.718965
"Aug 2, 04:00 pm",521.047,266.326,55.5196,0.720606
"Aug 2, 05:00 pm",428.03,275.374,67.4063,0.695676
"Aug 2, 06:00 pm",77.2607,283.919,79.1014,0.256052
"Aug 2, 07:00 pm",39.7841,292.725,89.9638,0
"Aug 2, 08:00 pm",29.2583,302.43,101.043,0
"Aug 2, 09:00 pm",16.8615,313.65,110.434,0
"Aug 2, 10:00 pm",0,326.937,118.065,0
"Aug 2, 11:00 pm",0,342.48,123.18,0
"Aug 3, 12:00 am",0,359.629,125.052,0
"Aug 3, 01:00 am",0,16.8225,123.351,0
"Aug 3, 02:00 am",0,32.4701,118.377,0
"Aug 3, 03:00 am",0,45.8725,110.851,0
"Aug 3, 04:00 am",0,57.191,101.531,0
"Aug 3, 05:00 am",0,66.9683,91.018,0
"Aug 3, 06:00 am",0,75.8238,79.6624,0.223147
"Aug 3, 07:00 am",0,84.3953,67.9926,0.653631
"Aug 3, 08:00 am",525.431,93.4407,56.12,0.720646
"Aug 3, 09:00 am",535.236,104.122,44.3754,0.718981
"Aug 3, 10:00 am",531.423,118.704,33.2946,0.716953
"Aug 3, 11:00 am",531.046,142.01,24.1581,0.7138
"Aug 3, 12:00 pm",533.79,179.144,20.0805,0.712487
"Aug 3, 01:00 pm",533.896,216.716,23.8806,0.713734
"Aug 3, 02:00 pm",530.846,240.498,32.8979,0.716812
"Aug 3, 03:00 pm",533.349,255.302,43.9415,0.71891
"Aug 3, 04:00 pm",529.863,266.076,55.6821,0.720556
"Aug 3, 05:00 pm",436.531,275.151,67.5696,0.69081
"Aug 3, 06:00 pm",77.5165,283.715,79.2717,0.247719
"Aug 3, 07:00 pm",39.7378,292.537,90.1226,0
"Aug 3, 08:00 pm",29.2447,302.256,101.244,0
"Aug 3, 09:00 pm",16.836,313.498,110.657,0
"Aug 3, 10:00 pm",0,326.822,118.309,0
"Aug 3, 11:00 pm",0,342.424,123.441,0
"Aug 4, 12:00 am",0,359.653,125.316,0
"Aug 4, 01:00 am",0,16.923,123.602,0
"Aug 4, 02:00 am",0,32.6258,118.604,0
"Aug 4, 03:00 am",0,46.0596,111.05,0
"Aug 4, 04:00 am",0,57.3953,101.705,0
"Aug 4, 05:00 am",0,67.1846,91.1718,0
"Aug 4, 06:00 am",0,76.0535,79.8019,0.216069
"Aug 4, 07:00 am",0,84.6446,68.1239,0.65146
"Aug 4, 08:00 am",525.402,93.7199,56.2503,0.72059
"Aug 4, 09:00 am",534.152,104.445,44.5153,0.718921
"Aug 4, 10:00 am",530.932,119.082,33.4609,0.716749
"Aug 4, 11:00 am",530.798,142.385,24.3756,0.713519
"Aug 4, 12:00 pm",533.793,179.217,20.3461,0.712179
"Aug 4, 01:00 pm",530.641,216.439,24.1227,0.713463
"Aug 4, 02:00 pm",530.642,240.173,33.0981,0.716617
"Aug 4, 03:00 pm",531.06,255.013,44.1181,0.718854
"Aug 4, 04:00 pm",499.891,265.823,55.8499,0.720506
"Aug 4, 05:00 pm",400.302,274.926,67.738,0.685791
"Aug 4, 06:00 pm",57.4773,283.51,79.4471,0.239254
"Aug 4, 07:00 pm",39.7743,292.346,90.8546,0
"Aug 4, 08:00 pm",29.3287,302.081,101.45,0
"Aug 4, 09:00 pm",16.9474,313.345,110.884,0
"Aug 4, 10:00 pm",0,326.706,118.558,0
"Aug 4, 11:00 pm",0,342.371,123.706,0
"Aug 5, 12:00 am",0,359.68,125.584,0
"Aug 5, 01:00 am",0,17.0285,123.856,0
"Aug 5, 02:00 am",0,32.7871,118.834,0
"Aug 5, 03:00 am",0,46.2524,111.251,0
"Aug 5, 04:00 am",0,57.6049,101.88,0
"Aug 5, 05:00 am",0,67.4061,91.3266,0
"Aug 5, 06:00 am",0,76.2884,79.9412,0.20903
"Aug 5, 07:00 am",0,84.899,68.2554,0.649277
"Aug 5, 08:00 am",478.813,94.0045,56.3813,0.720533
"Aug 5, 09:00 am",531.172,104.775,44.6565,0.718859
"Aug 5, 10:00 am",532.577,119.467,33.6295,0.716535
"Aug 5, 11:00 am",532.793,142.765,24.5966,0.713226
"Aug 5, 12:00 pm",531.255,179.295,20.6162,0.711859
"Aug 5, 01:00 pm",531.464,216.168,24.3704,0.713182
"Aug 5, 02:00 pm",531.573,239.849,33.304,0.716416
"Aug 5, 03:00 pm",518.898,254.723,44.3,0.718797
"Aug 5, 04:00 pm",472.506,265.569,56.0225,0.720454
"Aug 5, 05:00 pm",353.199,274.698,67.9108,0.680619
"Aug 5, 06:00 pm",43.4261,283.302,79.626,0.230668
"Aug 5, 07:00 pm",38.1534,292.153,91.0481,0
"Aug 5, 08:00 pm",27.4657,301.904,101.661,0
"Aug 5, 09:00 pm",15.3907,313.191,111.116,0
"Aug 5, 10:00 pm",0,326.59,118.812,0
"Aug 5, 11:00 pm",0,342.318,123.976,0
"Aug 6, 12:00 am",0,359.71,125.857,0
