"Time stamp","Estimate rec. thermal power TO HTF | (MWt)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Field optical efficiency before defocus"
"Jan 20, 07:00 pm",0,286.79,159.284,0
"Jan 20, 08:00 pm",0,322.16,170.598,0
"Jan 20, 09:00 pm",0,48.9276,168.904,0
"Jan 20, 10:00 pm",0,76.0298,156.913,0
"Jan 20, 11:00 pm",0,86.5232,143.76,0
"Jan 21, 12:00 am",0,93.4655,130.461,0
"Jan 21, 01:00 am",0,99.4047,117.245,0
"Jan 21, 02:00 am",0,105.268,104.25,0
"Jan 21, 03:00 am",0,111.624,91.6271,0
"Jan 21, 04:00 am",0,119.009,79.5077,0
"Jan 21, 05:00 am",0,128.065,68.4467,0.687662
"Jan 21, 06:00 am",0,139.589,58.8339,0.671275
"Jan 21, 07:00 am",0,154.32,51.5425,0.654787
"Jan 21, 08:00 am",0,172.161,47.6689,0.644118
"Jan 21, 09:00 am",0,191.209,48.054,0
"Jan 21, 10:00 am",0,208.589,52.604,0.65707
"Jan 21, 11:00 am",14.7542,222.731,60.3781,0.674105
"Jan 21, 12:00 pm",13.3163,233.77,70.3002,0.68676
"Jan 21, 01:00 pm",0,242.49,81.5428,0
"Jan 21, 02:00 pm",0,249.667,93.8047,0
"Jan 21, 03:00 pm",0,255.922,106.507,0
"Jan 21, 04:00 pm",0,261.788,119.551,0
"Jan 21, 05:00 pm",0,267.873,132.79,0
"Jan 21, 06:00 pm",0,275.268,146.077,0
"Jan 21, 07:00 pm",0,287.281,159.128,0
"Jan 21, 08:00 pm",0,322.619,170.377,0
"Jan 21, 09:00 pm",0,47.8685,168.791,0
"Jan 21, 10:00 pm",0,75.4379,156.881,0
"Jan 21, 11:00 pm",0,86.1271,143.745,0
"Jan 22, 12:00 am",0,93.1574,130.446,0
"Jan 22, 01:00 am",0,99.1415,117.222,0
"Jan 22, 02:00 am",0,105.028,104.214,0
"Jan 22, 03:00 am",0,111.395,91.5747,0
"Jan 22, 04:00 am",0,118.781,79.4336,0
"Jan 22, 05:00 am",0,127.837,68.3428,0
"Jan 22, 06:00 am",0,139.367,58.6936,0
"Jan 22, 07:00 am",0,154.126,51.3612,0.655739
"Jan 22, 08:00 am",0,172.035,47.4514,0.645168
"Jan 22, 09:00 am",0,191.181,47.8183,0.645991
"Jan 22, 10:00 am",0,208.647,52.3719,0.65787
"Jan 22, 11:00 am",0,222.844,60.1623,0
"Jan 22, 12:00 pm",0,233.911,70.1043,0
"Jan 22, 01:00 pm",0,242.648,81.3669,0
"Jan 22, 02:00 pm",0,249.841,93.6416,0
"Jan 22, 03:00 pm",0,256.114,106.356,0
"Jan 22, 04:00 pm",0,262.008,119.409,0
"Jan 22, 05:00 pm",0,268.139,132.653,0
"Jan 22, 06:00 pm",0,275.615,145.939,0
"Jan 22, 07:00 pm",0,287.783,158.97,0
"Jan 22, 08:00 pm",0,323.092,170.151,0
"Jan 22, 09:00 pm",0,46.8197,168.667,0
"Jan 22, 10:00 pm",0,74.8364,156.842,0
"Jan 22, 11:00 pm",0,85.7233,143.724,0
"Jan 23, 12:00 am",0,92.8433,130.425,0
"Jan 23, 01:00 am",0,98.8732,117.194,0
"Jan 23, 02:00 am",0,104.784,104.174,0
"Jan 23, 03:00 am",0,111.161,91.517,0
"Jan 23, 04:00 am",0,118.55,79.3528,0
"Jan 23, 05:00 am",0,127.606,68.2326,0.688766
"Jan 23, 06:00 am",0,139.142,58.5469,0.672795
"Jan 23, 07:00 am",0,153.931,51.1735,0.6567
"Jan 23, 08:00 am",0,171.911,47.2275,0.646231
"Jan 23, 09:00 am",0,191.157,47.577,0.646997
"Jan 23, 10:00 am",0,208.712,52.1352,0.658689
"Jan 23, 11:00 am",0,222.963,59.9431,0.67528
"Jan 23, 12:00 pm",0,234.059,69.9056,0.691077
"Jan 23, 01:00 pm",0,242.814,81.1878,0.179175
"Jan 23, 02:00 pm",0,250.021,93.4781,0
"Jan 23, 03:00 pm",0,256.313,106.205,0
"Jan 23, 04:00 pm",0,262.235,119.267,0
"Jan 23, 05:00 pm",0,268.413,132.516,0
"Jan 23, 06:00 pm",0,275.972,145.799,0
"Jan 23, 07:00 pm",0,288.296,158.811,0
"Jan 23, 08:00 pm",0,323.576,169.922,0
"Jan 23, 09:00 pm",0,45.7837,168.533,0
"Jan 23, 10:00 pm",0,74.2263,156.795,0
"Jan 23, 11:00 pm",0,85.3122,143.696,0
"Jan 24, 12:00 am",0,92.5233,130.399,0
"Jan 24, 01:00 am",0,98.6,117.161,0
"Jan 24, 02:00 am",0,104.535,104.128,0
"Jan 24, 03:00 am",0,110.923,91.4539,0
"Jan 24, 04:00 am",0,118.316,79.2668,0.279508
"Jan 24, 05:00 am",0,127.373,68.1169,0.689321
"Jan 24, 06:00 am",0,138.916,58.3944,0.673396
"Jan 24, 07:00 am",301.372,153.736,50.9796,0.657669
"Jan 24, 08:00 am",299.175,171.789,46.9976,0.647307
"Jan 24, 09:00 am",325.079,191.139,47.3305,0.64802
"Jan 24, 10:00 am",334.361,208.785,51.8948,0.659526
"Jan 24, 11:00 am",333.227,223.09,59.7217,0.675891
"Jan 24, 12:00 pm",288.616,234.215,69.7061,0.691493
"Jan 24, 01:00 pm",42.4659,242.986,81.0092,0.185745
"Jan 24, 02:00 pm",34.7325,250.207,93.3143,0
"Jan 24, 03:00 pm",22.1682,256.518,106.054,0
"Jan 24, 04:00 pm",10.0823,262.469,119.126,0
"Jan 24, 05:00 pm",0,268.694,132.379,0
"Jan 24, 06:00 pm",0,276.338,145.659,0
"Jan 24, 07:00 pm",0,288.82,158.65,0
"Jan 24, 08:00 pm",0,324.07,169.688,0
"Jan 24, 09:00 pm",0,44.763,168.39,0
"Jan 24, 10:00 pm",0,73.6083,156.741,0
"Jan 24, 11:00 pm",0,84.8941,143.663,0
"Jan 25, 12:00 am",0,92.1976,130.367,0
"Jan 25, 01:00 am",0,98.3221,117.122,0
"Jan 25, 02:00 am",0,104.282,104.077,0
"Jan 25, 03:00 am",0,110.682,91.3854,0
"Jan 25, 04:00 am",0,118.078,79.1756,0.282243
"Jan 25, 05:00 am",0,127.136,67.9956,0.689878
"Jan 25, 06:00 am",0,138.686,58.236,0.67417
"Jan 25, 07:00 am",292.08,153.539,50.7796,0.658645
"Jan 25, 08:00 am",291.97,171.669,46.7618,0.648395
"Jan 25, 09:00 am",330.415,191.126,47.0788,0.649059
"Jan 25, 10:00 am",343.026,208.864,51.6507,0.66038
"Jan 25, 11:00 am",346.592,223.225,59.4979,0.676517
"Jan 25, 12:00 pm",318.788,234.377,69.5051,0.69192
"Jan 25, 01:00 pm",40.0923,243.165,80.8301,0.192399
"Jan 25, 02:00 pm",29.0216,250.4,93.1503,0
"Jan 25, 03:00 pm",15.443,256.73,105.903,0
"Jan 25, 04:00 pm",0,262.71,118.984,0
"Jan 25, 05:00 pm",0,268.983,132.242,0
"Jan 25, 06:00 pm",0,276.712,145.519,0
"Jan 25, 07:00 pm",0,289.354,158.487,0
"Jan 25, 08:00 pm",0,324.573,169.451,0
"Jan 25, 09:00 pm",0,43.7596,168.237,0
"Jan 25, 10:00 pm",0,72.9834,156.679,0
"Jan 25, 11:00 pm",0,84.4693,143.623,0
"Jan 26, 12:00 am",0,91.8665,130.329,0
"Jan 26, 01:00 am",0,98.0396,117.078,0
"Jan 26, 02:00 am",0,104.025,104.021,0
"Jan 26, 03:00 am",0,110.437,91.3116,0
"Jan 26, 04:00 am",0,117.837,79.0795,0
"Jan 26, 05:00 am",0,126.896,67.8688,0.690436
"Jan 26, 06:00 am",0,138.455,58.0717,0.674974
"Jan 26, 07:00 am",246.959,153.342,50.5736,0.659231
"Jan 26, 08:00 am",203.169,171.551,46.5201,0.649493
"Jan 26, 09:00 am",162.82,191.119,46.8222,0.650112
"Jan 26, 10:00 am",93.3213,208.951,51.403,0.661249
"Jan 26, 11:00 am",40.6285,223.367,59.272,0.677155
"Jan 26, 12:00 pm",29.8758,234.547,69.3035,0.692357
"Jan 26, 01:00 pm",17.2845,243.35,80.6517,0.199133
"Jan 26, 02:00 pm",0,250.6,92.9862,0
"Jan 26, 03:00 pm",0,256.948,105.753,0
"Jan 26, 04:00 pm",0,262.957,118.843,0
"Jan 26, 05:00 pm",0,269.279,132.106,0
"Jan 26, 06:00 pm",0,277.095,145.378,0
"Jan 26, 07:00 pm",0,289.898,158.323,0
"Jan 26, 08:00 pm",0,325.084,169.21,0
"Jan 26, 09:00 pm",0,42.7757,168.074,0
"Jan 26, 10:00 pm",0,72.3522,156.609,0
"Jan 26, 11:00 pm",0,84.0384,143.576,0
"Jan 27, 12:00 am",0,91.5302,130.286,0
"Jan 27, 01:00 am",0,97.7526,117.029,0
"Jan 27, 02:00 am",0,103.764,103.959,0
"Jan 27, 03:00 am",0,110.189,91.2324,0
"Jan 27, 04:00 am",0,117.593,78.9787,0
"Jan 27, 05:00 am",0,126.653,67.7369,0.690995
"Jan 27, 06:00 am",0,138.221,57.902,0.675882
"Jan 27, 07:00 am",0,153.144,50.3618,0.660613
"Jan 27, 08:00 am",0,171.435,46.2727,0.6506
"Jan 27, 09:00 am",0,191.116,46.5608,0.651178
"Jan 27, 10:00 am",0,209.045,51.152,0.662133
"Jan 27, 11:00 am",0,223.517,59.0441,0.677807
"Jan 27, 12:00 pm",0,234.724,69.1009,0.692803
"Jan 27, 01:00 pm",0,243.542,80.4729,0
"Jan 27, 02:00 pm",0,250.805,92.8221,0
"Jan 27, 03:00 pm",0,257.172,105.602,0
"Jan 27, 04:00 pm",0,263.211,118.702,0
"Jan 27, 05:00 pm",0,269.582,131.969,0
"Jan 27, 06:00 pm",0,277.486,145.237,0
"Jan 27, 07:00 pm",0,290.451,158.156,0
"Jan 27, 08:00 pm",0,325.602,168.964,0
"Jan 27, 09:00 pm",0,41.813,167.901,0
"Jan 27, 10:00 pm",0,71.7158,156.532,0
"Jan 27, 11:00 pm",0,83.6016,143.524,0
"Jan 28, 12:00 am",0,91.189,130.237,0
"Jan 28, 01:00 am",0,97.4615,116.973,0
"Jan 28, 02:00 am",0,103.5,103.892,0
"Jan 28, 03:00 am",0,109.937,91.1478,0
"Jan 28, 04:00 am",0,117.345,78.8723,0
"Jan 28, 05:00 am",0,126.407,67.599,0.691554
"Jan 28, 06:00 am",0,137.986,57.726,0.676659
"Jan 28, 07:00 am",0,152.946,50.1436,0.661604
"Jan 28, 08:00 am",0,171.321,46.0191,0.651715
"Jan 28, 09:00 am",0,191.12,46.2939,0.652256
"Jan 28, 10:00 am",0,209.146,50.8967,0.66303
"Jan 28, 11:00 am",0,223.674,58.8132,0.678418
"Jan 28, 12:00 pm",19.5502,234.908,68.8957,0.693258
"Jan 28, 01:00 pm",21.1598,243.741,80.291,0.212825
"Jan 28, 02:00 pm",16.6924,251.017,92.6581,0
"Jan 28, 03:00 pm",0,257.403,105.452,0
"Jan 28, 04:00 pm",0,263.471,118.562,0
"Jan 28, 05:00 pm",0,269.893,131.832,0
"Jan 28, 06:00 pm",0,277.886,145.095,0
"Jan 28, 07:00 pm",0,291.013,157.988,0
"Jan 28, 08:00 pm",0,326.125,168.715,0
"Jan 28, 09:00 pm",0,40.8729,167.719,0
"Jan 28, 10:00 pm",0,71.075,156.447,0
"Jan 28, 11:00 pm",0,83.1594,143.465,0
"Jan 29, 12:00 am",0,90.8431,130.182,0
"Jan 29, 01:00 am",0,97.1663,116.913,0
"Jan 29, 02:00 am",0,103.232,103.82,0
"Jan 29, 03:00 am",0,109.682,91.0579,0
"Jan 29, 04:00 am",0,117.095,78.7588,0.295557
"Jan 29, 05:00 am",0,126.159,67.455,0.692113
"Jan 29, 06:00 am",0,137.748,57.544,0.677287
"Jan 29, 07:00 am",265.322,152.746,49.9194,0.662599
"Jan 29, 08:00 am",287.788,171.209,45.7597,0.652837
"Jan 29, 09:00 am",263.177,191.128,46.0223,0.653345
"Jan 29, 10:00 am",278.145,209.255,50.6382,0.66394
"Jan 29, 11:00 am",280.389,223.839,58.5803,0.679145
"Jan 29, 12:00 pm",199.989,235.099,68.6897,0.693721
"Jan 29, 01:00 pm",42.0171,243.946,80.1086,0.219776
"Jan 29, 02:00 pm",32.8143,251.235,92.4943,0
"Jan 29, 03:00 pm",20.638,257.639,105.303,0
"Jan 29, 04:00 pm",8.62895,263.738,118.422,0
"Jan 29, 05:00 pm",0,270.21,131.696,0
"Jan 29, 06:00 pm",0,278.293,144.953,0
"Jan 29, 07:00 pm",0,291.583,157.818,0
"Jan 29, 08:00 pm",0,326.653,168.462,0
"Jan 29, 09:00 pm",0,39.9569,167.528,0
"Jan 29, 10:00 pm",0,70.4306,156.354,0
"Jan 29, 11:00 pm",0,82.7122,143.399,0
"Jan 30, 12:00 am",0,90.4928,130.121,0
"Jan 30, 01:00 am",0,96.8673,116.847,0
"Jan 30, 02:00 am",0,102.96,103.742,0
"Jan 30, 03:00 am",0,109.423,90.9628,0
"Jan 30, 04:00 am",0,116.842,78.6399,0.299488
"Jan 30, 05:00 am",0,125.908,67.3055,0.692688
"Jan 30, 06:00 am",326.54,137.508,57.3564,0.678147
"Jan 30, 07:00 am",353.338,152.547,49.6894,0.663595
"Jan 30, 08:00 am",344.492,171.1,45.4948,0.653964
"Jan 30, 09:00 am",344.587,191.143,45.7461,0.654444
"Jan 30, 10:00 am",355.482,209.372,50.3766,0.664861
"Jan 30, 11:00 am",128.945,224.012,58.3459,0.679829
"Jan 30, 12:00 pm",331.928,235.297,68.4832,0.694191
"Jan 30, 01:00 pm",44.1183,244.158,79.9266,0.226791
"Jan 30, 02:00 pm",38.7973,251.46,92.3307,0
"Jan 30, 03:00 pm",27.0124,257.882,105.153,0
"Jan 30, 04:00 pm",14.4129,264.01,118.282,0
"Jan 30, 05:00 pm",0,270.534,131.559,0
"Jan 30, 06:00 pm",0,278.708,144.81,0
"Jan 30, 07:00 pm",0,292.161,157.646,0
"Jan 30, 08:00 pm",0,327.184,168.205,0
"Jan 30, 09:00 pm",0,39.066,167.328,0
"Jan 30, 10:00 pm",0,69.7836,156.253,0
"Jan 30, 11:00 pm",0,82.2604,143.326,0
"Jan 31, 12:00 am",0,90.1383,130.054,0
"Jan 31, 01:00 am",0,96.5645,116.775,0
"Jan 31, 02:00 am",0,102.685,103.659,0
"Jan 31, 03:00 am",0,109.162,90.8623,0
"Jan 31, 04:00 am",0,116.585,78.5169,0
"Jan 31, 05:00 am",0,125.655,67.1512,0.693228
"Jan 31, 06:00 am",0,137.266,57.1637,0.678995
"Jan 31, 07:00 am",0,152.346,49.4542,0.664106
"Jan 31, 08:00 am",207.315,170.993,45.2248,0.655097
"Jan 31, 09:00 am",201.458,191.163,45.4658,0.655551
"Jan 31, 10:00 am",173.875,209.496,50.1125,0.665792
"Jan 31, 11:00 am",127.783,224.192,58.1106,0.680523
"Jan 31, 12:00 pm",104.805,235.502,68.2773,0.694668
"Jan 31, 01:00 pm",40.5118,244.376,79.7474,0.233866
"Jan 31, 02:00 pm",29.4552,251.69,92.1674,0
"Jan 31, 03:00 pm",16.6418,258.13,105.005,0
"Jan 31, 04:00 pm",0,264.289,118.142,0
"Jan 31, 05:00 pm",0,270.865,131.423,0
"Jan 31, 06:00 pm",0,279.13,144.666,0
"Jan 31, 07:00 pm",0,292.746,157.472,0
"Jan 31, 08:00 pm",0,327.719,167.944,0
"Jan 31, 09:00 pm",0,38.201,167.119,0
"Jan 31, 10:00 pm",0,69.1348,156.144,0
"Jan 31, 11:00 pm",0,81.8044,143.247,0
"Feb 1, 12:00 am",0,89.7798,129.981,0
"Feb 1, 01:00 am",0,96.2583,116.698,0
"Feb 1, 02:00 am",0,102.407,103.57,0
"Feb 1, 03:00 am",0,108.898,90.1597,0
"Feb 1, 04:00 am",0,116.327,78.3894,0
"Feb 1, 05:00 am",0,125.399,66.9918,0
"Feb 1, 06:00 am",0,137.022,56.9655,0.679772
"Feb 1, 07:00 am",0,152.145,49.2132,0.665592
"Feb 1, 08:00 am",0,170.888,44.9492,0.656233
"Feb 1, 09:00 am",0,191.19,45.1809,0.656666
"Feb 1, 10:00 am",0,209.628,49.8452,0.666732
"Feb 1, 11:00 am",0,224.38,57.8731,0.681225
"Feb 1, 12:00 pm",0,235.715,68.0698,0
"Feb 1, 01:00 pm",0,244.6,79.5659,0
"Feb 1, 02:00 pm",0,251.926,92.0045,0
"Feb 1, 03:00 pm",0,258.384,104.856,0
"Feb 1, 04:00 pm",0,264.574,118.003,0
"Feb 1, 05:00 pm",0,271.202,131.287,0
"Feb 1, 06:00 pm",0,279.559,144.522,0
"Feb 1, 07:00 pm",0,293.338,157.297,0
"Feb 1, 08:00 pm",0,328.256,167.679,0
"Feb 1, 09:00 pm",0,37.3627,166.901,0
"Feb 1, 10:00 pm",0,68.4849,156.027,0
"Feb 1, 11:00 pm",0,81.3446,143.162,0
"Feb 2, 12:00 am",0,89.4177,129.902,0
"Feb 2, 01:00 am",0,95.9487,116.615,0
"Feb 2, 02:00 am",0,102.126,103.476,0
"Feb 2, 03:00 am",0,108.631,90.0593,0
"Feb 2, 04:00 am",0,116.065,78.2547,0.312758
"Feb 2, 05:00 am",0,125.141,66.826,0.694336
"Feb 2, 06:00 am",0,136.777,56.7612,0.680438
"Feb 2, 07:00 am",217.256,151.944,48.9662,0.66659
"Feb 2, 08:00 am",242.09,170.786,44.668,0.657372
"Feb 2, 09:00 am",215.655,191.222,44.8912,0.657786
"Feb 2, 10:00 am",190.615,209.767,49.5746,0.667681
"Feb 2, 11:00 am",139.586,224.576,57.6337,0.681934
"Feb 2, 12:00 pm",64.2308,235.934,67.861,0.69564
"Feb 2, 01:00 pm",40.4022,244.831,79.3826,0.248209
"Feb 2, 02:00 pm",29.0169,252.168,91.8422,0
"Feb 2, 03:00 pm",16.0401,258.644,104.709,0
"Feb 2, 04:00 pm",0,264.864,117.865,0
"Feb 2, 05:00 pm",0,271.545,131.151,0
"Feb 2, 06:00 pm",0,279.996,144.378,0
"Feb 2, 07:00 pm",0,293.936,157.119,0
"Feb 2, 08:00 pm",0,328.795,167.411,0
"Feb 2, 09:00 pm",0,36.5515,166.675,0
"Feb 2, 10:00 pm",0,67.8349,155.902,0
"Feb 2, 11:00 pm",0,80.8814,143.069,0
"Feb 3, 12:00 am",0,89.0521,129.817,0
"Feb 3, 01:00 am",0,95.636,116.526,0
"Feb 3, 02:00 am",0,101.842,103.377,0
"Feb 3, 03:00 am",0,108.361,89.9477,0
"Feb 3, 04:00 am",0,115.801,78.114,0.31768
"Feb 3, 05:00 am",0,124.88,66.6549,0.694887
"Feb 3, 06:00 am",0,136.529,56.5516,0.681183
"Feb 3, 07:00 am",303.969,151.742,48.7139,0.667588
"Feb 3, 08:00 am",296.837,170.686,44.3816,0.658512
"Feb 3, 09:00 am",252.63,191.261,44.5976,0.658912
"Feb 3, 10:00 am",279.64,209.915,49.3017,0.668636
"Feb 3, 11:00 am",299.378,224.779,57.3934,0.68265
"Feb 3, 12:00 pm",269.129,236.16,67.6524,0.696134
"Feb 3, 01:00 pm",43.5425,245.068,79.201,0.255458
"Feb 3, 02:00 pm",36.371,252.416,91.6803,0
"Feb 3, 03:00 pm",24.8871,258.91,104.562,0
"Feb 3, 04:00 pm",12.4017,265.161,117.727,0
"Feb 3, 05:00 pm",0,271.895,131.015,0
"Feb 3, 06:00 pm",0,280.439,144.233,0
"Feb 3, 07:00 pm",0,294.541,156.939,0
"Feb 3, 08:00 pm",0,329.334,167.139,0
"Feb 3, 09:00 pm",0,35.7678,166.44,0
"Feb 3, 10:00 pm",0,67.1855,155.769,0
"Feb 3, 11:00 pm",0,80.4152,142.97,0
"Feb 4, 12:00 am",0,88.6833,129.727,0
"Feb 4, 01:00 am",0,95.3203,116.433,0
"Feb 4, 02:00 am",0,101.555,103.272,0
"Feb 4, 03:00 am",0,108.089,89.8521,0
"Feb 4, 04:00 am",0,115.534,77.971,0.32287
"Feb 4, 05:00 am",0,124.617,66.48,0.69545
"Feb 4, 06:00 am",398.704,136.28,56.3376,0.68203
"Feb 4, 07:00 am",405.954,151.54,48.4568,0.668584
"Feb 4, 08:00 am",393.301,170.589,44.0907,0.659654
"Feb 4, 09:00 am",407.282,191.305,44.3003,0.660041
"Feb 4, 10:00 am",419.73,210.07,49.0267,0.669597
"Feb 4, 11:00 am",433.465,224.99,57.1526,0.683371
"Feb 4, 12:00 pm",414.289,236.393,67.4445,0.696631
"Feb 4, 01:00 pm",83.8111,245.311,79.0212,0.262751
"Feb 4, 02:00 pm",40.1523,252.669,91.5191,0
"Feb 4, 03:00 pm",29.1893,259.18,104.415,0
"Feb 4, 04:00 pm",16.3405,265.462,117.59,0
"Feb 4, 05:00 pm",0,272.25,130.88,0
"Feb 4, 06:00 pm",0,280.889,144.087,0
"Feb 4, 07:00 pm",0,295.151,156.757,0
"Feb 4, 08:00 pm",0,329.874,166.863,0
"Feb 4, 09:00 pm",0,35.0115,166.197,0
"Feb 4, 10:00 pm",0,66.5375,155.628,0
"Feb 4, 11:00 pm",0,79.9464,142.865,0
"Feb 5, 12:00 am",0,88.3115,129.63,0
"Feb 5, 01:00 am",0,95.0017,116.333,0
"Feb 5, 02:00 am",0,101.266,103.163,0
"Feb 5, 03:00 am",0,107.814,89.7491,0
"Feb 5, 04:00 am",0,115.265,77.8226,0.328327
"Feb 5, 05:00 am",0,124.352,66.2998,0.69598
"Feb 5, 06:00 am",0,136.029,56.1183,0.682862
"Feb 5, 07:00 am",0,151.337,48.1943,0.669168
"Feb 5, 08:00 am",355.95,170.495,43.7947,0.660795
"Feb 5, 09:00 am",368.62,191.356,43.999,0.661174
"Feb 5, 10:00 am",373.323,210.233,48.7492,0.670562
"Feb 5, 11:00 am",43.7911,225.209,56.9106,0.684098
"Feb 5, 12:00 pm",39.0317,236.632,67.2364,0.697132
"Feb 5, 01:00 pm",30.6771,245.559,78.8416,0.270084
"Feb 5, 02:00 pm",21.7555,252.928,91.3586,0
"Feb 5, 03:00 pm",11.8899,259.457,104.27,0
"Feb 5, 04:00 pm",0,265.77,117.453,0
"Feb 5, 05:00 pm",0,272.611,130.744,0
"Feb 5, 06:00 pm",0,281.344,143.94,0
"Feb 5, 07:00 pm",0,295.766,156.573,0
"Feb 5, 08:00 pm",0,330.413,166.584,0
"Feb 5, 09:00 pm",0,34.2827,165.947,0
"Feb 5, 10:00 pm",0,65.8915,155.479,0
"Feb 5, 11:00 pm",0,79.4754,142.752,0
"Feb 6, 12:00 am",0,87.937,129.527,0
"Feb 6, 01:00 am",0,94.6805,116.228,0
"Feb 6, 02:00 am",0,100.974,103.048,0
"Feb 6, 03:00 am",0,107.536,89.6423,0
"Feb 6, 04:00 am",0,114.994,77.6693,0.334041
"Feb 6, 05:00 am",0,124.084,66.1146,0.696522
"Feb 6, 06:00 am",0,135.776,55.8939,0.683628
"Feb 6, 07:00 am",0,151.134,47.9266,0.67057
"Feb 6, 08:00 am",0,170.403,43.4936,0.661935
"Feb 6, 09:00 am",0,191.414,43.6937,0.662308
"Feb 6, 10:00 am",0,210.405,48.4693,0.671532
"Feb 6, 11:00 am",0,225.435,56.6674,0
"Feb 6, 12:00 pm",0,236.879,67.0279,0.697636
"Feb 6, 01:00 pm",0,245.814,78.6618,0.277453
"Feb 6, 02:00 pm",0,253.192,91.1988,0
"Feb 6, 03:00 pm",0,259.738,104.125,0
"Feb 6, 04:00 pm",0,266.082,117.316,0
"Feb 6, 05:00 pm",0,272.978,130.609,0
"Feb 6, 06:00 pm",0,281.806,143.793,0
"Feb 6, 07:00 pm",0,296.386,156.386,0
"Feb 6, 08:00 pm",0,330.951,166.301,0
"Feb 6, 09:00 pm",0,33.5811,165.689,0
"Feb 6, 10:00 pm",0,65.2483,155.322,0
"Feb 6, 11:00 pm",0,79.0025,142.633,0
"Feb 7, 12:00 am",0,87.56,129.419,0
"Feb 7, 01:00 am",0,94.3568,116.118,0
"Feb 7, 02:00 am",0,100.679,102.928,0
"Feb 7, 03:00 am",0,107.257,89.5262,0
"Feb 7, 04:00 am",0,114.72,77.5106,0.340014
"Feb 7, 05:00 am",0,123.815,65.9245,0.69706
"Feb 7, 06:00 am",303.865,135.521,55.6645,0.684271
"Feb 7, 07:00 am",392.094,150.93,47.654,0.671558
"Feb 7, 08:00 am",383.126,170.314,43.188,0.663073
"Feb 7, 09:00 am",381.847,191.477,43.3851,0.663442
"Feb 7, 10:00 am",391.451,210.584,48.1877,0.672504
"Feb 7, 11:00 am",402.172,225.669,56.424,0.685561
"Feb 7, 12:00 pm",381.003,237.132,66.82,0.698143
"Feb 7, 01:00 pm",81.8312,246.075,78.4833,0.284853
"Feb 7, 02:00 pm",40.1229,253.462,91.0397,0
"Feb 7, 03:00 pm",29.2184,260.025,103.98,0
"Feb 7, 04:00 pm",15.7268,266.4,117.181,0
"Feb 7, 05:00 pm",0,273.35,130.473,0
"Feb 7, 06:00 pm",0,282.274,143.645,0
"Feb 7, 07:00 pm",0,297.01,156.197,0
"Feb 7, 08:00 pm",0,331.488,166.014,0
"Feb 7, 09:00 pm",0,32.9065,165.423,0
"Feb 7, 10:00 pm",0,64.6085,155.158,0
"Feb 7, 11:00 pm",0,78.5281,142.507,0
"Feb 8, 12:00 am",0,87.1808,129.304,0
"Feb 8, 01:00 am",0,94.0308,116.002,0
"Feb 8, 02:00 am",0,100.383,102.803,0
"Feb 8, 03:00 am",0,106.975,89.4074,0
"Feb 8, 04:00 am",0,114.444,77.3476,0
"Feb 8, 05:00 am",0,123.543,65.7297,0.697594
"Feb 8, 06:00 am",0,135.264,55.4304,0.685018
"Feb 8, 07:00 am",75.8392,150.726,47.3765,0.672541
"Feb 8, 08:00 am",382.251,170.227,42.8777,0.664209
"Feb 8, 09:00 am",42.751,191.548,43.0727,0.664577
"Feb 8, 10:00 am",381.672,210.772,47.9039,0.673478
"Feb 8, 11:00 am",413.825,225.91,56.1797,0.686297
"Feb 8, 12:00 pm",390.192,237.391,66.612,0.698651
"Feb 8, 01:00 pm",85.8219,246.342,78.3051,0.292282
"Feb 8, 02:00 pm",40.2109,253.737,90.8814,0
"Feb 8, 03:00 pm",28.7561,260.316,103.837,0
"Feb 8, 04:00 pm",16.1383,266.723,117.045,0
"Feb 8, 05:00 pm",0,273.727,130.338,0
"Feb 8, 06:00 pm",0,282.747,143.496,0
"Feb 8, 07:00 pm",0,297.637,156.006,0
"Feb 8, 08:00 pm",0,332.022,165.724,0
"Feb 8, 09:00 pm",0,32.2585,165.151,0
"Feb 8, 10:00 pm",0,63.9728,154.986,0
"Feb 8, 11:00 pm",0,78.0526,142.374,0
"Feb 9, 12:00 am",0,86.7995,129.184,0
"Feb 9, 01:00 am",0,93.7026,115.881,0
"Feb 9, 02:00 am",0,100.084,102.672,0
"Feb 9, 03:00 am",0,106.691,89.285,0
"Feb 9, 04:00 am",0,114.167,77.1801,0
"Feb 9, 05:00 am",0,123.269,65.5304,0.698124
"Feb 9, 06:00 am",0,135.006,55.1916,0.685784
"Feb 9, 07:00 am",288.379,150.521,47.0943,0.673521
"Feb 9, 08:00 am",294.224,170.143,42.5629,0.665341
"Feb 9, 09:00 am",323.372,191.624,42.7569,0.66571
"Feb 9, 10:00 am",323.263,210.968,47.6184,0.674452
"Feb 9, 11:00 am",303.897,226.16,55.935,0.687034
"Feb 9, 12:00 pm",42.1951,237.657,66.4046,0.69916
"Feb 9, 01:00 pm",33.6832,246.614,78.1279,0.299733
"Feb 9, 02:00 pm",21.9403,254.017,90.1379,0
"Feb 9, 03:00 pm",10.1117,260.613,103.694,0
"Feb 9, 04:00 pm",0,267.05,116.91,0
"Feb 9, 05:00 pm",0,274.11,130.202,0
"Feb 9, 06:00 pm",0,283.225,143.346,0
"Feb 9, 07:00 pm",0,298.268,155.813,0
"Feb 9, 08:00 pm",0,332.554,165.43,0
