"Time stamp","System power generated | (kW)","Estimated receiver thermal power TO HTF | (MWt)","Resource beam normal irradiance | (W/m2)","Predicted clear-sky beam normal irradiance | (W/m2)"
"Nov 17, 05:00 pm",115338,0,464,0
"Nov 17, 06:00 pm",115902,0,0,0
"Nov 17, 07:00 pm",115993,0,0,0
"Nov 17, 08:00 pm",116129,0,0,0
"Nov 17, 09:00 pm",116259,0,0,0
"Nov 17, 10:00 pm",91129,0,0,0
"Nov 17, 11:00 pm",-607.2,0,0,0
"Nov 18, 12:00 am",-607.2,0,0,0
"Nov 18, 01:00 am",-607.2,0,0,0
"Nov 18, 02:00 am",-607.2,0,0,0
"Nov 18, 03:00 am",-607.2,0,0,0
"Nov 18, 04:00 am",-607.2,0,0,0
"Nov 18, 05:00 am",-607.2,0,0,0
"Nov 18, 06:00 am",-607.2,0,0,0
"Nov 18, 07:00 am",-607.2,0,0,0
"Nov 18, 08:00 am",-607.2,0,299,0
"Nov 18, 09:00 am",-4299.55,0,658,0
"Nov 18, 10:00 am",107607,475.211,801,0
"Nov 18, 11:00 am",110327,558.815,869,0
"Nov 18, 12:00 pm",108834,594.922,899,0
"Nov 18, 01:00 pm",108151,603.008,908,0
"Nov 18, 02:00 pm",108311,578.536,888,0
"Nov 18, 03:00 pm",109314,514.882,836,0
"Nov 18, 04:00 pm",114161,0,223,0
"Nov 18, 05:00 pm",115161,0,461,0
"Nov 18, 06:00 pm",115633,0,0,0
"Nov 18, 07:00 pm",115867,0,0,0
"Nov 18, 08:00 pm",115960,0,0,0
"Nov 18, 09:00 pm",36757.5,0,0,0
"Nov 18, 10:00 pm",-607.2,0,0,0
"Nov 18, 11:00 pm",-607.2,0,0,0
"Nov 19, 12:00 am",-607.2,0,0,0
"Nov 19, 01:00 am",-607.2,0,0,0
"Nov 19, 02:00 am",-607.2,0,0,0
"Nov 19, 03:00 am",-607.2,0,0,0
"Nov 19, 04:00 am",-607.2,0,0,0
"Nov 19, 05:00 am",-607.2,0,0,0
"Nov 19, 06:00 am",-607.2,0,0,0
"Nov 19, 07:00 am",-607.2,0,0,0
"Nov 19, 08:00 am",-607.2,0,291,0
"Nov 19, 09:00 am",-4272.49,0,658,0
"Nov 19, 10:00 am",106877,471.746,799,0
"Nov 19, 11:00 am",110357,557.231,869,0
"Nov 19, 12:00 pm",108896,596.166,903,0
"Nov 19, 01:00 pm",108222,604.402,912,0
"Nov 19, 02:00 pm",108428,580.548,893,0
"Nov 19, 03:00 pm",109481,517.187,842,0
"Nov 19, 04:00 pm",111610,384.347,734,0
"Nov 19, 05:00 pm",115211,0,484,0
"Nov 19, 06:00 pm",115756,0,0,0
"Nov 19, 07:00 pm",115881,0,0,0
"Nov 19, 08:00 pm",116020,0,0,0
"Nov 19, 09:00 pm",116120,0,0,0
"Nov 19, 10:00 pm",75170,0,0,0
"Nov 19, 11:00 pm",-607.2,0,0,0
"Nov 20, 12:00 am",-607.2,0,0,0
"Nov 20, 01:00 am",-607.2,0,0,0
"Nov 20, 02:00 am",-607.2,0,0,0
"Nov 20, 03:00 am",-607.2,0,0,0
"Nov 20, 04:00 am",-607.2,0,0,0
"Nov 20, 05:00 am",-607.2,0,0,0
"Nov 20, 06:00 am",-607.2,0,0,0
"Nov 20, 07:00 am",-607.2,0,0,0
"Nov 20, 08:00 am",-607.2,0,326,0
"Nov 20, 09:00 am",-4391.98,0,697,0
"Nov 20, 10:00 am",109780,493.743,838,0
"Nov 20, 11:00 am",110011,579.364,904,0
"Nov 20, 12:00 pm",108381,616.196,933,0
"Nov 20, 01:00 pm",107523,620.014,935,0
"Nov 20, 02:00 pm",107636,595.939,916,0
"Nov 20, 03:00 pm",108766,531.649,865,0
"Nov 20, 04:00 pm",111143,377.312,724,0
"Nov 20, 05:00 pm",114890,0,452,0
"Nov 20, 06:00 pm",115648,0,0,0
"Nov 20, 07:00 pm",115875,0,0,0
"Nov 20, 08:00 pm",115977,0,0,0
"Nov 20, 09:00 pm",115996,0,0,0
"Nov 20, 10:00 pm",115976,0,0,0
"Nov 20, 11:00 pm",-607.2,0,0,0
"Nov 21, 12:00 am",-607.2,0,0,0
"Nov 21, 01:00 am",-607.2,0,0,0
"Nov 21, 02:00 am",-607.2,0,0,0
"Nov 21, 03:00 am",-607.2,0,0,0
"Nov 21, 04:00 am",-607.2,0,0,0
"Nov 21, 05:00 am",-607.2,0,0,0
"Nov 21, 06:00 am",-607.2,0,0,0
"Nov 21, 07:00 am",-607.2,0,0,0
"Nov 21, 08:00 am",-607.2,0,242,0
"Nov 21, 09:00 am",-4199.34,0,650,0
"Nov 21, 10:00 am",104678,472.913,806,0
"Nov 21, 11:00 am",110234,562.497,879,0
"Nov 21, 12:00 pm",108493,601.608,912,0
"Nov 21, 01:00 pm",107537,611.415,923,0
"Nov 21, 02:00 pm",107747,586.675,903,0
"Nov 21, 03:00 pm",109022,520.996,850,0
"Nov 21, 04:00 pm",111533,383.589,738,0
"Nov 21, 05:00 pm",115546,0,463,0
"Nov 21, 06:00 pm",116230,0,0,0
"Nov 21, 07:00 pm",116306,0,0,0
"Nov 21, 08:00 pm",116273,0,0,0
"Nov 21, 09:00 pm",116180,0,0,0
"Nov 21, 10:00 pm",91845.4,0,0,0
"Nov 21, 11:00 pm",-607.2,0,0,0
"Nov 22, 12:00 am",-607.2,0,0,0
"Nov 22, 01:00 am",-607.2,0,0,0
"Nov 22, 02:00 am",-607.2,0,0,0
"Nov 22, 03:00 am",-607.2,0,0,0
"Nov 22, 04:00 am",-607.2,0,0,0
"Nov 22, 05:00 am",-607.2,0,0,0
"Nov 22, 06:00 am",-607.2,0,0,0
"Nov 22, 07:00 am",-607.2,0,0,0
"Nov 22, 08:00 am",-607.2,0,244,0
"Nov 22, 09:00 am",-4183.8,0,651,0
"Nov 22, 10:00 am",104304,468.7,801,0
"Nov 22, 11:00 am",113275,256.328,424,0
"Nov 22, 12:00 pm",112313,202.572,335,0
"Nov 22, 01:00 pm",90473.1,185.676,310,0
"Nov 22, 02:00 pm",-818.16,0,127,0
"Nov 22, 03:00 pm",11652.8,0,790,0
"Nov 22, 04:00 pm",112770,328.258,642,0
"Nov 22, 05:00 pm",58893.9,0,348,0
"Nov 22, 06:00 pm",-607.2,0,0,0
"Nov 22, 07:00 pm",-607.2,0,0,0
"Nov 22, 08:00 pm",-607.2,0,0,0
"Nov 22, 09:00 pm",-607.2,0,0,0
"Nov 22, 10:00 pm",-607.2,0,0,0
"Nov 22, 11:00 pm",-607.2,0,0,0
"Nov 23, 12:00 am",-607.2,0,0,0
"Nov 23, 01:00 am",-607.2,0,0,0
"Nov 23, 02:00 am",-607.2,0,0,0
"Nov 23, 03:00 am",-607.2,0,0,0
"Nov 23, 04:00 am",-607.2,0,0,0
"Nov 23, 05:00 am",-607.2,0,0,0
"Nov 23, 06:00 am",-607.2,0,0,0
"Nov 23, 07:00 am",-607.2,0,0,0
"Nov 23, 08:00 am",-607.2,0,0,0
"Nov 23, 09:00 am",-607.2,0,0,0
"Nov 23, 10:00 am",-607.2,0,0,0
"Nov 23, 11:00 am",-3347.35,0,293,0
"Nov 23, 12:00 pm",41804.5,0,412,0
"Nov 23, 01:00 pm",111741,343.51,541,0
"Nov 23, 02:00 pm",111851,316.919,512,0
"Nov 23, 03:00 pm",111540,250.929,437,0
"Nov 23, 04:00 pm",101306,231.377,470,0
"Nov 23, 05:00 pm",-818.16,0,0,0
"Nov 23, 06:00 pm",-607.2,0,0,0
"Nov 23, 07:00 pm",-607.2,0,0,0
"Nov 23, 08:00 pm",-607.2,0,0,0
"Nov 23, 09:00 pm",-607.2,0,0,0
"Nov 23, 10:00 pm",-607.2,0,0,0
"Nov 23, 11:00 pm",-607.2,0,0,0
"Nov 24, 12:00 am",-607.2,0,0,0
"Nov 24, 01:00 am",-607.2,0,0,0
"Nov 24, 02:00 am",-607.2,0,0,0
"Nov 24, 03:00 am",-607.2,0,0,0
"Nov 24, 04:00 am",-607.2,0,0,0
"Nov 24, 05:00 am",-607.2,0,0,0
"Nov 24, 06:00 am",-607.2,0,0,0
"Nov 24, 07:00 am",-607.2,0,0,0
"Nov 24, 08:00 am",-607.2,0,0,0
"Nov 24, 09:00 am",-607.2,0,87,0
"Nov 24, 10:00 am",-3054.01,0,284,0
"Nov 24, 11:00 am",21354.8,0,378,0
"Nov 24, 12:00 pm",111850,310.644,493,0
"Nov 24, 01:00 pm",108210,570.893,869,0
"Nov 24, 02:00 pm",108492,540.133,840,0
"Nov 24, 03:00 pm",109864,465.057,769,0
"Nov 24, 04:00 pm",112432,279.155,557,0
"Nov 24, 05:00 pm",112950,0,239,0
"Nov 24, 06:00 pm",113441,0,0,0
"Nov 24, 07:00 pm",34486.7,0,0,0
"Nov 24, 08:00 pm",-607.2,0,0,0
"Nov 24, 09:00 pm",-607.2,0,0,0
"Nov 24, 10:00 pm",-607.2,0,0,0
"Nov 24, 11:00 pm",-607.2,0,0,0
"Nov 25, 12:00 am",-607.2,0,0,0
"Nov 25, 01:00 am",-607.2,0,0,0
"Nov 25, 02:00 am",-607.2,0,0,0
"Nov 25, 03:00 am",-607.2,0,0,0
"Nov 25, 04:00 am",-607.2,0,0,0
"Nov 25, 05:00 am",-607.2,0,0,0
"Nov 25, 06:00 am",-607.2,0,0,0
"Nov 25, 07:00 am",-607.2,0,0,0
"Nov 25, 08:00 am",-607.2,0,0,0
"Nov 25, 09:00 am",-607.2,0,0,0
"Nov 25, 10:00 am",-607.2,0,0,0
"Nov 25, 11:00 am",-607.2,0,0,0
"Nov 25, 12:00 pm",-607.2,0,0,0
"Nov 25, 01:00 pm",-2217.24,0,160,0
"Nov 25, 02:00 pm",-818.16,0,72,0
"Nov 25, 03:00 pm",-3492.66,0,342,0
"Nov 25, 04:00 pm",-818.16,0,84,0
"Nov 25, 05:00 pm",-607.2,0,20,0
"Nov 25, 06:00 pm",-607.2,0,0,0
"Nov 25, 07:00 pm",-607.2,0,0,0
"Nov 25, 08:00 pm",-607.2,0,0,0
"Nov 25, 09:00 pm",-607.2,0,0,0
"Nov 25, 10:00 pm",-607.2,0,0,0
"Nov 25, 11:00 pm",-607.2,0,0,0
"Nov 26, 12:00 am",-607.2,0,0,0
"Nov 26, 01:00 am",-607.2,0,0,0
"Nov 26, 02:00 am",-607.2,0,0,0
"Nov 26, 03:00 am",-607.2,0,0,0
"Nov 26, 04:00 am",-607.2,0,0,0
"Nov 26, 05:00 am",-607.2,0,0,0
"Nov 26, 06:00 am",-607.2,0,0,0
"Nov 26, 07:00 am",-607.2,0,0,0
"Nov 26, 08:00 am",-607.2,0,0,0
"Nov 26, 09:00 am",-607.2,0,0,0
"Nov 26, 10:00 am",-2747.52,0,253,0
"Nov 26, 11:00 am",-1480.75,0,277,0
"Nov 26, 12:00 pm",15247,0,826,0
"Nov 26, 01:00 pm",109125,552.313,843,0
"Nov 26, 02:00 pm",109996,174.379,300,0
"Nov 26, 03:00 pm",108930,0,0,0
"Nov 26, 04:00 pm",2013.49,0,179,0
"Nov 26, 05:00 pm",-818.16,0,48,0
"Nov 26, 06:00 pm",-607.2,0,0,0
"Nov 26, 07:00 pm",-607.2,0,0,0
"Nov 26, 08:00 pm",-607.2,0,0,0
"Nov 26, 09:00 pm",-607.2,0,0,0
"Nov 26, 10:00 pm",-607.2,0,0,0
"Nov 26, 11:00 pm",-607.2,0,0,0
"Nov 27, 12:00 am",-607.2,0,0,0
"Nov 27, 01:00 am",-607.2,0,0,0
"Nov 27, 02:00 am",-607.2,0,0,0
"Nov 27, 03:00 am",-607.2,0,0,0
"Nov 27, 04:00 am",-607.2,0,0,0
"Nov 27, 05:00 am",-607.2,0,0,0
"Nov 27, 06:00 am",-607.2,0,0,0
"Nov 27, 07:00 am",-607.2,0,0,0
"Nov 27, 08:00 am",-607.2,0,0,0
"Nov 27, 09:00 am",-607.2,0,0,0
"Nov 27, 10:00 am",-607.2,0,0,0
"Nov 27, 11:00 am",-1708.78,0,103,0
"Nov 27, 12:00 pm",-818.16,0,0,0
"Nov 27, 01:00 pm",-607.2,0,23,0
"Nov 27, 02:00 pm",-2150.89,0,155,0
"Nov 27, 03:00 pm",-1522.82,0,110,0
"Nov 27, 04:00 pm",-1613.09,0,307,0
"Nov 27, 05:00 pm",-607.2,0,161,0
"Nov 27, 06:00 pm",-607.2,0,0,0
"Nov 27, 07:00 pm",-607.2,0,0,0
"Nov 27, 08:00 pm",-607.2,0,0,0
"Nov 27, 09:00 pm",-607.2,0,0,0
"Nov 27, 10:00 pm",-607.2,0,0,0
"Nov 27, 11:00 pm",-607.2,0,0,0
"Nov 28, 12:00 am",-607.2,0,0,0
"Nov 28, 01:00 am",-607.2,0,0,0
"Nov 28, 02:00 am",-607.2,0,0,0
"Nov 28, 03:00 am",-607.2,0,0,0
"Nov 28, 04:00 am",-607.2,0,0,0
"Nov 28, 05:00 am",-607.2,0,0,0
"Nov 28, 06:00 am",-607.2,0,0,0
"Nov 28, 07:00 am",-607.2,0,0,0
"Nov 28, 08:00 am",-607.2,0,0,0
"Nov 28, 09:00 am",-607.2,0,0,0
"Nov 28, 10:00 am",-607.2,0,0,0
"Nov 28, 11:00 am",-607.2,0,0,0
"Nov 28, 12:00 pm",-607.2,0,0,0
"Nov 28, 01:00 pm",-607.2,0,0,0
"Nov 28, 02:00 pm",-607.2,0,0,0
"Nov 28, 03:00 pm",-607.2,0,0,0
"Nov 28, 04:00 pm",-607.2,0,0,0
"Nov 28, 05:00 pm",-607.2,0,0,0
"Nov 28, 06:00 pm",-607.2,0,0,0
"Nov 28, 07:00 pm",-607.2,0,0,0
"Nov 28, 08:00 pm",-607.2,0,0,0
"Nov 28, 09:00 pm",-607.2,0,0,0
"Nov 28, 10:00 pm",-607.2,0,0,0
"Nov 28, 11:00 pm",-607.2,0,0,0
"Nov 29, 12:00 am",-607.2,0,0,0
"Nov 29, 01:00 am",-607.2,0,0,0
"Nov 29, 02:00 am",-607.2,0,0,0
"Nov 29, 03:00 am",-607.2,0,0,0
"Nov 29, 04:00 am",-607.2,0,0,0
"Nov 29, 05:00 am",-607.2,0,0,0
"Nov 29, 06:00 am",-607.2,0,0,0
"Nov 29, 07:00 am",-607.2,0,0,0
"Nov 29, 08:00 am",-607.2,0,0,0
"Nov 29, 09:00 am",-607.2,0,0,0
"Nov 29, 10:00 am",-607.2,0,0,0
"Nov 29, 11:00 am",-607.2,0,0,0
"Nov 29, 12:00 pm",-607.2,0,18,0
"Nov 29, 01:00 pm",-607.2,0,0,0
"Nov 29, 02:00 pm",-607.2,0,9,0
"Nov 29, 03:00 pm",9666.57,0,756,0
"Nov 29, 04:00 pm",112996,327.408,655,0
"Nov 29, 05:00 pm",35300.5,0,372,0
"Nov 29, 06:00 pm",-607.2,0,0,0
"Nov 29, 07:00 pm",-607.2,0,0,0
"Nov 29, 08:00 pm",-607.2,0,0,0
"Nov 29, 09:00 pm",-607.2,0,0,0
"Nov 29, 10:00 pm",-607.2,0,0,0
"Nov 29, 11:00 pm",-607.2,0,0,0
"Nov 30, 12:00 am",-607.2,0,0,0
"Nov 30, 01:00 am",-607.2,0,0,0
"Nov 30, 02:00 am",-607.2,0,0,0
"Nov 30, 03:00 am",-607.2,0,0,0
"Nov 30, 04:00 am",-607.2,0,0,0
"Nov 30, 05:00 am",-607.2,0,0,0
"Nov 30, 06:00 am",-607.2,0,0,0
"Nov 30, 07:00 am",-607.2,0,0,0
"Nov 30, 08:00 am",-607.2,0,240,0
"Nov 30, 09:00 am",-607.2,0,55,0
"Nov 30, 10:00 am",-1838.9,0,143,0
"Nov 30, 11:00 am",27843.7,0,925,0
"Nov 30, 12:00 pm",110249,619.064,957,0
"Nov 30, 01:00 pm",110220,613.755,944,0
"Nov 30, 02:00 pm",110545,593.573,931,0
"Nov 30, 03:00 pm",111565,535.418,894,0
"Nov 30, 04:00 pm",113398,397.256,792,0
"Nov 30, 05:00 pm",115007,0,537,0
"Nov 30, 06:00 pm",115192,0,0,0
"Nov 30, 07:00 pm",115138,0,0,0
"Nov 30, 08:00 pm",115060,0,0,0
"Nov 30, 09:00 pm",114934,0,0,0
"Nov 30, 10:00 pm",6511.52,0,0,0
"Nov 30, 11:00 pm",-607.2,0,0,0
"Dec 1, 12:00 am",-607.2,0,0,0
"Dec 1, 01:00 am",-607.2,0,0,0
"Dec 1, 02:00 am",-607.2,0,0,0
"Dec 1, 03:00 am",-607.2,0,0,0
"Dec 1, 04:00 am",-607.2,0,0,0
"Dec 1, 05:00 am",-607.2,0,0,0
"Dec 1, 06:00 am",-607.2,0,0,0
"Dec 1, 07:00 am",-607.2,0,0,0
"Dec 1, 08:00 am",-607.2,0,263,0
"Dec 1, 09:00 am",-4107.11,0,698,0
"Dec 1, 10:00 am",103025,483.654,853,0
"Dec 1, 11:00 am",111251,576.155,917,0
"Dec 1, 12:00 pm",110237,617.096,949,0
"Dec 1, 01:00 pm",110112,616.66,944,0
"Dec 1, 02:00 pm",110504,593.433,928,0
"Dec 1, 03:00 pm",111692,523.521,874,0
"Dec 1, 04:00 pm",113704,359.558,722,0
"Dec 1, 05:00 pm",117061,0,449,0
"Dec 1, 06:00 pm",117252,0,0,0
"Dec 1, 07:00 pm",117207,0,0,0
"Dec 1, 08:00 pm",117145,0,0,0
"Dec 1, 09:00 pm",117055,0,0,0
"Dec 1, 10:00 pm",92702.4,0,0,0
"Dec 1, 11:00 pm",-607.2,0,0,0
"Dec 2, 12:00 am",-607.2,0,0,0
"Dec 2, 01:00 am",-607.2,0,0,0
"Dec 2, 02:00 am",-607.2,0,0,0
"Dec 2, 03:00 am",-607.2,0,0,0
"Dec 2, 04:00 am",-607.2,0,0,0
"Dec 2, 05:00 am",-607.2,0,0,0
"Dec 2, 06:00 am",-607.2,0,0,0
"Dec 2, 07:00 am",-607.2,0,0,0
"Dec 2, 08:00 am",-607.2,0,257,0
"Dec 2, 09:00 am",-4082.01,0,702,0
"Dec 2, 10:00 am",101947,482.361,858,0
"Dec 2, 11:00 am",111984,581.416,929,0
"Dec 2, 12:00 pm",110373,623.391,960,0
"Dec 2, 01:00 pm",110363,618.243,947,0
"Dec 2, 02:00 pm",110748,595.98,931,0
"Dec 2, 03:00 pm",111876,529.763,882,0
"Dec 2, 04:00 pm",113734,383.179,764,0
"Dec 2, 05:00 pm",117377,0,503,0
"Dec 2, 06:00 pm",117569,0,0,0
"Dec 2, 07:00 pm",117524,0,0,0
"Dec 2, 08:00 pm",117464,0,0,0
"Dec 2, 09:00 pm",117378,0,0,0
"Dec 2, 10:00 pm",114481,0,0,0
"Dec 2, 11:00 pm",-607.2,0,0,0
"Dec 3, 12:00 am",-607.2,0,0,0
"Dec 3, 01:00 am",-607.2,0,0,0
"Dec 3, 02:00 am",-607.2,0,0,0
"Dec 3, 03:00 am",-607.2,0,0,0
"Dec 3, 04:00 am",-607.2,0,0,0
"Dec 3, 05:00 am",-607.2,0,0,0
"Dec 3, 06:00 am",-607.2,0,0,0
"Dec 3, 07:00 am",-607.2,0,0,0
"Dec 3, 08:00 am",-607.2,0,0,0
"Dec 3, 09:00 am",-4051.76,0,702,0
"Dec 3, 10:00 am",100671,487.977,873,0
"Dec 3, 11:00 am",111846,588.43,945,0
"Dec 3, 12:00 pm",110248,630.898,976,0
"Dec 3, 01:00 pm",110053,636.066,978,0
"Dec 3, 02:00 pm",110493,612.62,961,0
"Dec 3, 03:00 pm",111682,546.519,914,0
"Dec 3, 04:00 pm",113736,387.174,776,0
"Dec 3, 05:00 pm",117453,0,492,0
"Dec 3, 06:00 pm",117648,0,0,0
"Dec 3, 07:00 pm",117605,0,0,0
"Dec 3, 08:00 pm",117550,0,0,0
"Dec 3, 09:00 pm",117473,0,0,0
"Dec 3, 10:00 pm",117354,0,0,0
"Dec 3, 11:00 pm",20987.2,0,0,0
"Dec 4, 12:00 am",-607.2,0,0,0
"Dec 4, 01:00 am",-607.2,0,0,0
"Dec 4, 02:00 am",-607.2,0,0,0
"Dec 4, 03:00 am",-607.2,0,0,0
"Dec 4, 04:00 am",-607.2,0,0,0
"Dec 4, 05:00 am",-607.2,0,0,0
"Dec 4, 06:00 am",-607.2,0,0,0
"Dec 4, 07:00 am",-607.2,0,0,0
"Dec 4, 08:00 am",-607.2,0,0,0
"Dec 4, 09:00 am",-3839.58,0,642,0
"Dec 4, 10:00 am",88919.5,451.7,814,0
"Dec 4, 11:00 am",112422,554.655,892,0
"Dec 4, 12:00 pm",110730,599.701,928,0
"Dec 4, 01:00 pm",110355,609.129,936,0
"Dec 4, 02:00 pm",110788,581.044,911,0
"Dec 4, 03:00 pm",111860,514.497,860,0
"Dec 4, 04:00 pm",113843,356.377,717,0
"Dec 4, 05:00 pm",117364,0,431,0
"Dec 4, 06:00 pm",117551,0,0,0
"Dec 4, 07:00 pm",117502,0,0,0
"Dec 4, 08:00 pm",117433,0,0,0
"Dec 4, 09:00 pm",117331,0,0,0
"Dec 4, 10:00 pm",52009.3,0,0,0
"Dec 4, 11:00 pm",-607.2,0,0,0
"Dec 5, 12:00 am",-607.2,0,0,0
"Dec 5, 01:00 am",-607.2,0,0,0
"Dec 5, 02:00 am",-607.2,0,0,0
"Dec 5, 03:00 am",-607.2,0,0,0
"Dec 5, 04:00 am",-607.2,0,0,0
"Dec 5, 05:00 am",-607.2,0,0,0
"Dec 5, 06:00 am",-607.2,0,0,0
"Dec 5, 07:00 am",-607.2,0,0,0
"Dec 5, 08:00 am",-607.2,0,0,0
"Dec 5, 09:00 am",-3771.91,0,622,0
"Dec 5, 10:00 am",84812.3,447.131,806,0
"Dec 5, 11:00 am",111608,552.412,887,0
"Dec 5, 12:00 pm",110544,597.907,923,0
"Dec 5, 01:00 pm",110317,599.79,920,0
"Dec 5, 02:00 pm",110667,575.305,900,0
"Dec 5, 03:00 pm",111756,506.162,845,0
"Dec 5, 04:00 pm",113622,361.829,727,0
"Dec 5, 05:00 pm",117305,0,442,0
"Dec 5, 06:00 pm",117490,0,0,0
"Dec 5, 07:00 pm",117441,0,0,0
"Dec 5, 08:00 pm",117371,0,0,0
"Dec 5, 09:00 pm",117264,0,0,0
"Dec 5, 10:00 pm",39908.3,0,0,0
"Dec 5, 11:00 pm",-607.2,0,0,0
"Dec 6, 12:00 am",-607.2,0,0,0
"Dec 6, 01:00 am",-607.2,0,0,0
"Dec 6, 02:00 am",-607.2,0,0,0
"Dec 6, 03:00 am",-607.2,0,0,0
"Dec 6, 04:00 am",-607.2,0,0,0
"Dec 6, 05:00 am",-607.2,0,0,0
"Dec 6, 06:00 am",-607.2,0,0,0
"Dec 6, 07:00 am",-607.2,0,0,0
"Dec 6, 08:00 am",-607.2,0,0,0
"Dec 6, 09:00 am",-3682.4,0,594,0
"Dec 6, 10:00 am",79271.9,432.69,783,0
"Dec 6, 11:00 am",111797,540.424,869,0
"Dec 6, 12:00 pm",110719,588.596,909,0
"Dec 6, 01:00 pm",110376,597.726,916,0
"Dec 6, 02:00 pm",113950,203.808,346,0
"Dec 6, 03:00 pm",115600,0,181,0
"Dec 6, 04:00 pm",114812,0,136,0
"Dec 6, 05:00 pm",115936,0,18,0
"Dec 6, 06:00 pm",-607.2,0,0,0
"Dec 6, 07:00 pm",-607.2,0,0,0
"Dec 6, 08:00 pm",-607.2,0,0,0
"Dec 6, 09:00 pm",-607.2,0,0,0
"Dec 6, 10:00 pm",-607.2,0,0,0
"Dec 6, 11:00 pm",-607.2,0,0,0
"Dec 7, 12:00 am",-607.2,0,0,0
"Dec 7, 01:00 am",-607.2,0,0,0
"Dec 7, 02:00 am",-607.2,0,0,0
"Dec 7, 03:00 am",-607.2,0,0,0
"Dec 7, 04:00 am",-607.2,0,0,0
"Dec 7, 05:00 am",-607.2,0,0,0
"Dec 7, 06:00 am",-607.2,0,0,0
"Dec 7, 07:00 am",-607.2,0,0,0
"Dec 7, 08:00 am",-607.2,0,0,0
"Dec 7, 09:00 am",-3495,0,524,0
"Dec 7, 10:00 am",-818.16,0,19,0
"Dec 7, 11:00 am",-3288.28,0,292,0
"Dec 7, 12:00 pm",51053.1,0,866,0
"Dec 7, 01:00 pm",110188,0,268,0
"Dec 7, 02:00 pm",16307,0,868,0
"Dec 7, 03:00 pm",111986,487.293,815,0
"Dec 7, 04:00 pm",113606,345.648,698,0
"Dec 7, 05:00 pm",115676,0,407,0
"Dec 7, 06:00 pm",50187.5,0,0,0
"Dec 7, 07:00 pm",-607.2,0,0,0
"Dec 7, 08:00 pm",-607.2,0,0,0
"Dec 7, 09:00 pm",-607.2,0,0,0
"Dec 7, 10:00 pm",-607.2,0,0,0
"Dec 7, 11:00 pm",-607.2,0,0,0
"Dec 8, 12:00 am",-607.2,0,0,0
"Dec 8, 01:00 am",-607.2,0,0,0
"Dec 8, 02:00 am",-607.2,0,0,0
"Dec 8, 03:00 am",-607.2,0,0,0
"Dec 8, 04:00 am",-607.2,0,0,0
"Dec 8, 05:00 am",-607.2,0,0,0
"Dec 8, 06:00 am",-607.2,0,0,0
"Dec 8, 07:00 am",-607.2,0,0,0
"Dec 8, 08:00 am",-607.2,0,0,0
"Dec 8, 09:00 am",-3631.32,0,584,0
"Dec 8, 10:00 am",76225,417.823,760,0
"Dec 8, 11:00 am",111896,520.56,839,0
"Dec 8, 12:00 pm",110772,562.466,871,0
"Dec 8, 01:00 pm",110426,557.207,858,0
"Dec 8, 02:00 pm",110574,531.657,836,0
"Dec 8, 03:00 pm",111522,462,777,0
"Dec 8, 04:00 pm",113545,289.87,595,0
"Dec 8, 05:00 pm",115800,0,288,0
"Dec 8, 06:00 pm",116184,0,0,0
"Dec 8, 07:00 pm",116166,0,0,0
"Dec 8, 08:00 pm",116088,0,0,0
"Dec 8, 09:00 pm",35762,0,0,0
"Dec 8, 10:00 pm",-607.2,0,0,0
"Dec 8, 11:00 pm",-607.2,0,0,0
"Dec 9, 12:00 am",-607.2,0,0,0
"Dec 9, 01:00 am",-607.2,0,0,0
"Dec 9, 02:00 am",-607.2,0,0,0
"Dec 9, 03:00 am",-607.2,0,0,0
"Dec 9, 04:00 am",-607.2,0,0,0
"Dec 9, 05:00 am",-607.2,0,0,0
"Dec 9, 06:00 am",-607.2,0,0,0
"Dec 9, 07:00 am",-607.2,0,0,0
"Dec 9, 08:00 am",-607.2,0,0,0
"Dec 9, 09:00 am",-607.2,0,0,0
"Dec 9, 10:00 am",-607.2,0,0,0
"Dec 9, 11:00 am",-607.2,0,0,0
"Dec 9, 12:00 pm",-607.2,0,0,0
"Dec 9, 01:00 pm",-607.2,0,33,0
"Dec 9, 02:00 pm",-2223.02,0,168,0
"Dec 9, 03:00 pm",-818.16,0,0,0
"Dec 9, 04:00 pm",-607.2,0,0,0
"Dec 9, 05:00 pm",-607.2,0,361,0
"Dec 9, 06:00 pm",-607.2,0,0,0
"Dec 9, 07:00 pm",-607.2,0,0,0
"Dec 9, 08:00 pm",-607.2,0,0,0
"Dec 9, 09:00 pm",-607.2,0,0,0
"Dec 9, 10:00 pm",-607.2,0,0,0
"Dec 9, 11:00 pm",-607.2,0,0,0
"Dec 10, 12:00 am",-607.2,0,0,0
"Dec 10, 01:00 am",-607.2,0,0,0
"Dec 10, 02:00 am",-607.2,0,0,0
"Dec 10, 03:00 am",-607.2,0,0,0
"Dec 10, 04:00 am",-607.2,0,0,0
"Dec 10, 05:00 am",-607.2,0,0,0
"Dec 10, 06:00 am",-607.2,0,0,0
"Dec 10, 07:00 am",-607.2,0,0,0
"Dec 10, 08:00 am",-607.2,0,0,0
"Dec 10, 09:00 am",-3456,0,524,0
"Dec 10, 10:00 am",-818.16,0,0,0
"Dec 10, 11:00 am",-607.2,0,0,0
"Dec 10, 12:00 pm",-607.2,0,4,0
"Dec 10, 01:00 pm",-607.2,0,47,0
"Dec 10, 02:00 pm",-1960.83,0,144,0
