altitude,azimuth,efficiency
3.00,268.80,19.45
3.00,269.60,19.74
3.00,270.40,19.89
3.00,271.20,19.92
3.00,272.00,19.95
3.00,272.80,20.02
3.00,273.60,20.10
3.00,274.40,19.94
3.00,275.20,19.56
3.00,276.00,19.19
3.00,276.80,19.80
3.00,277.60,20.42
3.00,278.40,20.75
3.00,279.20,20.80
3.00,280.00,20.85
3.00,280.80,20.88
3.00,281.60,20.91
3.00,282.40,20.69
3.00,283.20,20.24
3.00,284.00,19.78
3.00,284.80,19.82
3.00,285.60,19.86
3.00,286.40,19.90
3.00,287.20,19.94
3.00,288.00,19.98
3.00,288.80,20.10
3.00,289.60,20.22
3.00,290.40,20.34
3.00,291.20,20.46
3.00,292.00,20.58
3.00,292.80,20.70
3.00,293.60,20.82
3.00,294.40,20.94
3.00,295.20,21.06
3.00,296.00,21.18
3.00,296.80,21.30
3.00,297.60,21.41
3.00,298.40,21.53
3.00,299.20,21.65
3.00,300.00,21.77
4.00,60.00,38.11
4.00,60.80,37.35
4.00,61.60,36.59
4.00,62.40,35.84
4.00,63.20,35.08
4.00,64.00,34.32
4.00,64.80,33.56
4.00,65.60,32.81
4.00,66.40,32.05
4.00,67.20,31.29
4.00,68.00,30.53
4.00,68.80,29.78
4.00,69.60,29.02
4.00,70.40,28.26
4.00,71.20,27.50
4.00,72.00,26.75
4.00,72.80,25.99
4.00,73.60,25.23
4.00,74.40,24.47
4.00,75.20,23.72
4.00,76.00,22.96
4.00,76.80,22.20
4.00,77.60,21.44
4.00,78.40,20.90
4.00,79.20,20.58
4.00,80.00,20.26
4.00,80.80,20.21
4.00,81.60,20.15
4.00,82.40,20.21
4.00,83.20,20.40
4.00,84.00,20.60
4.00,84.80,20.64
4.00,85.60,20.69
4.00,86.40,20.74
4.00,87.20,20.78
4.00,88.00,20.83
4.00,88.80,20.88
4.00,89.60,20.92
4.00,90.40,20.97
4.00,91.20,21.02
4.00,92.00,21.06
4.00,92.80,21.11
4.00,93.60,21.16
4.00,94.40,21.20
4.00,95.20,21.25
4.00,96.00,21.30
4.00,96.80,21.80
4.00,97.60,22.31
4.00,98.40,22.66
4.00,99.20,22.85
4.00,100.00,23.04
4.00,100.80,22.95
4.00,101.60,22.86
4.00,102.40,22.65
4.00,103.20,22.32
4.00,104.00,21.99
4.00,104.80,22.25
4.00,105.60,22.51
4.00,106.40,22.89
4.00,107.20,23.39
4.00,108.00,23.89
4.00,108.80,24.06
4.00,109.60,24.23
4.00,110.40,24.23
4.00,111.20,24.05
4.00,112.00,23.87
4.00,112.80,23.60
4.00,113.60,23.32
4.00,114.40,23.07
4.00,115.20,22.85
4.00,116.00,22.64
4.00,116.80,22.45
4.00,117.60,22.26
4.00,118.40,22.31
4.00,119.20,22.60
4.00,120.00,22.88
4.00,120.80,23.11
4.00,121.60,23.34
4.00,122.40,23.51
4.00,123.20,23.64
4.00,124.00,23.77
4.00,124.80,23.48
4.00,125.60,23.19
4.00,126.40,22.97
4.00,127.20,22.81
4.00,128.00,22.65
4.00,128.80,22.61
4.00,129.60,22.58
4.00,130.40,22.58
4.00,131.20,22.62
4.00,132.00,22.65
4.00,132.80,22.64
4.00,133.60,22.64
4.00,134.40,22.63
4.00,135.20,22.63
4.00,136.00,22.62
4.00,136.80,22.62
4.00,137.60,22.61
4.00,138.40,22.61
4.00,139.20,22.60
4.00,140.00,22.59
4.00,140.80,22.59
4.00,141.60,22.58
4.00,142.40,22.58
4.00,143.20,22.57
4.00,144.00,22.57
4.00,144.80,22.56
4.00,145.60,22.56
4.00,146.40,22.55
4.00,147.20,22.55
4.00,148.00,22.54
4.00,148.80,22.53
4.00,149.60,22.53
4.00,150.40,22.52
4.00,151.20,22.52
4.00,152.00,22.51
4.00,152.80,22.51
4.00,153.60,22.50
4.00,154.40,22.50
4.00,155.20,22.49
4.00,156.00,22.48
4.00,156.80,22.48
4.00,157.60,22.47
4.00,158.40,22.47
4.00,159.20,22.46
4.00,160.00,22.46
4.00,160.80,22.45
4.00,161.60,22.45
4.00,162.40,22.44
4.00,163.20,22.43
4.00,164.00,22.43
4.00,164.80,22.42
4.00,165.60,22.42
4.00,166.40,22.41
4.00,167.20,22.41
4.00,168.00,22.40
4.00,168.80,22.40
4.00,169.60,22.40
4.00,170.40,22.39
4.00,171.20,22.39
4.00,172.00,22.39
4.00,172.80,22.39
4.00,173.60,22.38
4.00,174.40,22.38
4.00,175.20,22.38
4.00,176.00,22.38
4.00,176.80,22.37
4.00,177.60,22.37
4.00,178.40,22.36
4.00,179.20,22.35
4.00,180.00,22.34
4.00,180.80,22.32
4.00,181.60,22.31
4.00,182.40,22.30
4.00,183.20,22.30
4.00,184.00,22.29
4.00,184.80,22.28
4.00,185.60,22.28
4.00,186.40,22.27
4.00,187.20,22.27
4.00,188.00,22.26
4.00,188.80,22.26
4.00,189.60,22.25
4.00,190.40,22.25
4.00,191.20,22.24
4.00,192.00,22.24
4.00,192.80,22.23
4.00,193.60,22.23
4.00,194.40,22.22
4.00,195.20,22.22
4.00,196.00,22.22
4.00,196.80,22.21
4.00,197.60,22.20
4.00,198.40,22.19
4.00,199.20,22.19
4.00,200.00,22.18
4.00,200.80,22.17
4.00,201.60,22.17
4.00,202.40,22.16
4.00,203.20,22.16
4.00,204.00,22.15
4.00,204.80,22.15
4.00,205.60,22.14
4.00,206.40,22.14
4.00,207.20,22.13
4.00,208.00,22.12
4.00,208.80,22.12
4.00,209.60,22.11
4.00,210.40,22.11
4.00,211.20,22.10
4.00,212.00,22.10
4.00,212.80,22.09
4.00,213.60,22.09
4.00,214.40,22.08
4.00,215.20,22.07
4.00,216.00,22.07
4.00,216.80,22.06
4.00,217.60,22.06
4.00,218.40,22.05
4.00,219.20,22.05
4.00,220.00,22.04
4.00,220.80,22.04
4.00,221.60,22.03
4.00,222.40,22.02
4.00,223.20,22.02
4.00,224.00,22.01
4.00,224.80,22.01
4.00,225.60,22.00
4.00,226.40,22.00
4.00,227.20,21.99
4.00,228.00,21.99
4.00,228.80,21.98
4.00,229.60,21.97
4.00,230.40,21.97
4.00,231.20,21.96
4.00,232.00,21.96
4.00,232.80,21.95
4.00,233.60,21.95
4.00,234.40,21.97
4.00,235.20,22.01
4.00,236.00,22.06
4.00,236.80,22.01
4.00,237.60,21.96
4.00,238.40,21.98
4.00,239.20,22.06
4.00,240.00,22.13
4.00,240.80,22.21
4.00,241.60,22.29
4.00,242.40,22.39
4.00,243.20,22.50
4.00,244.00,22.60
4.00,244.80,22.67
4.00,245.60,22.73
4.00,246.40,22.63
4.00,247.20,22.36
4.00,248.00,22.08
4.00,248.80,21.84
4.00,249.60,21.61
4.00,250.40,21.32
4.00,251.20,20.97
4.00,252.00,20.63
4.00,252.80,20.63
4.00,253.60,20.63
4.00,254.40,20.71
4.00,255.20,20.89
4.00,256.00,21.06
4.00,256.80,21.35
4.00,257.60,21.64
4.00,258.40,21.95
4.00,259.20,22.29
4.00,260.00,22.63
4.00,260.80,22.90
4.00,261.60,23.18
4.00,262.40,23.25
4.00,263.20,23.13
4.00,264.00,23.01
4.00,264.80,22.59
4.00,265.60,22.18
4.00,266.40,21.74
4.00,267.20,21.28
4.00,268.00,20.82
4.00,268.80,21.07
4.00,269.60,21.32
4.00,270.40,21.46
4.00,271.20,21.48
4.00,272.00,21.51
4.00,272.80,21.57
4.00,273.60,21.63
4.00,274.40,21.49
4.00,275.20,21.16
4.00,276.00,20.82
4.00,276.80,21.36
4.00,277.60,21.91
4.00,278.40,22.20
4.00,279.20,22.24
4.00,280.00,22.28
4.00,280.80,22.31
4.00,281.60,22.33
4.00,282.40,22.14
4.00,283.20,21.73
4.00,284.00,21.33
4.00,284.80,21.36
4.00,285.60,21.39
4.00,286.40,21.43
4.00,287.20,21.46
4.00,288.00,21.49
4.00,288.80,21.60
4.00,289.60,21.70
4.00,290.40,21.80
4.00,291.20,21.90
4.00,292.00,22.00
4.00,292.80,22.10
4.00,293.60,22.21
4.00,294.40,22.31
4.00,295.20,22.41
4.00,296.00,22.51
4.00,296.80,22.61
4.00,297.60,22.71
4.00,298.40,22.82
4.00,299.20,22.92
4.00,300.00,23.02
5.00,60.00,38.24
5.00,60.80,37.55
5.00,61.60,36.86
5.00,62.40,36.16
5.00,63.20,35.47
5.00,64.00,34.78
5.00,64.80,34.09
5.00,65.60,33.40
5.00,66.40,32.71
5.00,67.20,32.02
5.00,68.00,31.33
5.00,68.80,30.64
5.00,69.60,29.94
5.00,70.40,29.25
5.00,71.20,28.56
5.00,72.00,27.87
5.00,72.80,27.18
5.00,73.60,26.49
5.00,74.40,25.80
5.00,75.20,25.11
5.00,76.00,24.42
5.00,76.80,23.73
5.00,77.60,23.04
5.00,78.40,22.55
5.00,79.20,22.25
5.00,80.00,21.95
5.00,80.80,21.88
5.00,81.60,21.82
5.00,82.40,21.87
5.00,83.20,22.04
5.00,84.00,22.21
5.00,84.80,22.26
5.00,85.60,22.31
5.00,86.40,22.36
5.00,87.20,22.41
5.00,88.00,22.46
5.00,88.80,22.52
5.00,89.60,22.57
5.00,90.40,22.62
5.00,91.20,22.67
5.00,92.00,22.72
5.00,92.80,22.77
5.00,93.60,22.82
5.00,94.40,22.87
5.00,95.20,22.93
5.00,96.00,22.98
5.00,96.80,23.43
5.00,97.60,23.88
5.00,98.40,24.19
5.00,99.20,24.36
5.00,100.00,24.52
5.00,100.80,24.43
5.00,101.60,24.33
5.00,102.40,24.14
5.00,103.20,23.85
5.00,104.00,23.55
5.00,104.80,23.79
5.00,105.60,24.04
5.00,106.40,24.39
5.00,107.20,24.85
5.00,108.00,25.31
5.00,108.80,25.48
5.00,109.60,25.64
5.00,110.40,25.64
5.00,111.20,25.49
5.00,112.00,25.33
5.00,112.80,25.08
5.00,113.60,24.82
5.00,114.40,24.60
5.00,115.20,24.41
5.00,116.00,24.21
5.00,116.80,24.05
5.00,117.60,23.89
5.00,118.40,23.95
5.00,119.20,24.22
5.00,120.00,24.49
5.00,120.80,24.70
5.00,121.60,24.91
5.00,122.40,25.07
5.00,123.20,25.18
5.00,124.00,25.29
5.00,124.80,25.03
5.00,125.60,24.78
5.00,126.40,24.58
5.00,127.20,24.45
5.00,128.00,24.32
5.00,128.80,24.31
5.00,129.60,24.29
5.00,130.40,24.31
5.00,131.20,24.35
5.00,132.00,24.40
5.00,132.80,24.39
5.00,133.60,24.38
5.00,134.40,24.38
5.00,135.20,24.37
5.00,136.00,24.37
5.00,136.80,24.36
5.00,137.60,24.35
5.00,138.40,24.35
5.00,139.20,24.34
5.00,140.00,24.34
5.00,140.80,24.33
5.00,141.60,24.32
5.00,142.40,24.32
5.00,143.20,24.31
5.00,144.00,24.31
5.00,144.80,24.30
5.00,145.60,24.29
5.00,146.40,24.29
5.00,147.20,24.28
5.00,148.00,24.28
5.00,148.80,24.27
5.00,149.60,24.27
5.00,150.40,24.26
5.00,151.20,24.25
5.00,152.00,24.25
5.00,152.80,24.24
5.00,153.60,24.24
5.00,154.40,24.23
5.00,155.20,24.22
5.00,156.00,24.22
5.00,156.80,24.21
5.00,157.60,24.21
5.00,158.40,24.20
5.00,159.20,24.19
5.00,160.00,24.19
5.00,160.80,24.18
5.00,161.60,24.18
5.00,162.40,24.17
5.00,163.20,24.16
5.00,164.00,24.16
5.00,164.80,24.15
5.00,165.60,24.15
5.00,166.40,24.14
5.00,167.20,24.13
5.00,168.00,24.13
5.00,168.80,24.13
5.00,169.60,24.12
5.00,170.40,24.12
5.00,171.20,24.12
5.00,172.00,24.11
5.00,172.80,24.11
5.00,173.60,24.11
5.00,174.40,24.11
5.00,175.20,24.10
5.00,176.00,24.10
5.00,176.80,24.10
5.00,177.60,24.09
5.00,178.40,24.09
5.00,179.20,24.07
5.00,180.00,24.06
5.00,180.80,24.04
5.00,181.60,24.03
5.00,182.40,24.02
5.00,183.20,24.02
5.00,184.00,24.01
5.00,184.80,24.00
5.00,185.60,24.00
5.00,186.40,23.99
5.00,187.20,23.99
5.00,188.00,23.98
5.00,188.80,23.97
5.00,189.60,23.97
5.00,190.40,23.96
5.00,191.20,23.96
5.00,192.00,23.95
5.00,192.80,23.95
5.00,193.60,23.94
5.00,194.40,23.94
5.00,195.20,23.93
5.00,196.00,23.93
5.00,196.80,23.92
5.00,197.60,23.91
5.00,198.40,23.91
5.00,199.20,23.90
5.00,200.00,23.89
5.00,200.80,23.88
5.00,201.60,23.88
5.00,202.40,23.87
5.00,203.20,23.87
5.00,204.00,23.86
5.00,204.80,23.85
5.00,205.60,23.85
5.00,206.40,23.84
5.00,207.20,23.84
5.00,208.00,23.83
5.00,208.80,23.82
5.00,209.60,23.82
5.00,210.40,23.81
5.00,211.20,23.81
5.00,212.00,23.80
5.00,212.80,23.79
5.00,213.60,23.79
5.00,214.40,23.78
5.00,215.20,23.78
5.00,216.00,23.77
5.00,216.80,23.77
5.00,217.60,23.76
5.00,218.40,23.75
5.00,219.20,23.75
5.00,220.00,23.74
5.00,220.80,23.74
5.00,221.60,23.73
5.00,222.40,23.72
5.00,223.20,23.72
5.00,224.00,23.71
5.00,224.80,23.71
5.00,225.60,23.70
5.00,226.40,23.69
5.00,227.20,23.69
5.00,228.00,23.68
5.00,228.80,23.68
5.00,229.60,23.67
5.00,230.40,23.66
5.00,231.20,23.66
5.00,232.00,23.65
5.00,232.80,23.65
5.00,233.60,23.64
5.00,234.40,23.66
5.00,235.20,23.71
5.00,236.00,23.75
5.00,236.80,23.71
5.00,237.60,23.66
5.00,238.40,23.67
5.00,239.20,23.73
5.00,240.00,23.79
5.00,240.80,23.85
5.00,241.60,23.91
5.00,242.40,23.99
5.00,243.20,24.08
5.00,244.00,24.17
5.00,244.80,24.23
5.00,245.60,24.30
5.00,246.40,24.21
5.00,247.20,23.96
5.00,248.00,23.72
5.00,248.80,23.51
5.00,249.60,23.30
5.00,250.40,23.03
5.00,251.20,22.71
5.00,252.00,22.39
5.00,252.80,22.38
5.00,253.60,22.36
5.00,254.40,22.43
5.00,255.20,22.57
5.00,256.00,22.72
5.00,256.80,22.98
5.00,257.60,23.23
5.00,258.40,23.51
5.00,259.20,23.82
5.00,260.00,24.12
5.00,260.80,24.36
5.00,261.60,24.60
5.00,262.40,24.66
5.00,263.20,24.55
5.00,264.00,24.44
5.00,264.80,24.06
5.00,265.60,23.69
5.00,266.40,23.30
5.00,267.20,22.89
5.00,268.00,22.48
5.00,268.80,22.69
5.00,269.60,22.91
5.00,270.40,23.03
5.00,271.20,23.04
5.00,272.00,23.06
5.00,272.80,23.11
5.00,273.60,23.17
5.00,274.40,23.04
5.00,275.20,22.75
5.00,276.00,22.45
5.00,276.80,22.92
5.00,277.60,23.39
5.00,278.40,23.65
5.00,279.20,23.68
5.00,280.00,23.72
5.00,280.80,23.73
5.00,281.60,23.75
5.00,282.40,23.58
5.00,283.20,23.22
5.00,284.00,22.87
5.00,284.80,22.89
5.00,285.60,22.92
5.00,286.40,22.95
5.00,287.20,22.98
5.00,288.00,23.00
5.00,288.80,23.09
5.00,289.60,23.17
5.00,290.40,23.26
5.00,291.20,23.34
5.00,292.00,23.42
5.00,292.80,23.51
5.00,293.60,23.59
5.00,294.40,23.68
5.00,295.20,23.76
5.00,296.00,23.85
5.00,296.80,23.93
5.00,297.60,24.01
5.00,298.40,24.10
5.00,299.20,24.18
5.00,300.00,24.27
6.00,60.00,38.37
6.00,60.80,37.74
6.00,61.60,37.12
6.00,62.40,36.49
6.00,63.20,35.87
6.00,64.00,35.24
6.00,64.80,34.62
6.00,65.60,33.99
6.00,66.40,33.37
6.00,67.20,32.74
6.00,68.00,32.12
6.00,68.80,31.50
6.00,69.60,30.87
6.00,70.40,30.25
6.00,71.20,29.62
6.00,72.00,29.00
6.00,72.80,28.37
6.00,73.60,27.75
6.00,74.40,27.12
6.00,75.20,26.50
6.00,76.00,25.87
6.00,76.80,25.26
6.00,77.60,24.64
6.00,78.40,24.19
6.00,79.20,23.91
6.00,80.00,23.63
6.00,80.80,23.56
6.00,81.60,23.50
6.00,82.40,23.54
6.00,83.20,23.68
6.00,84.00,23.82
6.00,84.80,23.88
6.00,85.60,23.93
6.00,86.40,23.99
6.00,87.20,24.04
6.00,88.00,24.10
6.00,88.80,24.15
6.00,89.60,24.21
6.00,90.40,24.27
6.00,91.20,24.32
6.00,92.00,24.38
6.00,92.80,24.43
6.00,93.60,24.49
6.00,94.40,24.55
6.00,95.20,24.60
6.00,96.00,24.66
6.00,96.80,25.06
6.00,97.60,25.46
6.00,98.40,25.72
6.00,99.20,25.86
6.00,100.00,26.00
6.00,100.80,25.91
6.00,101.60,25.81
6.00,102.40,25.63
6.00,103.20,25.37
6.00,104.00,25.12
6.00,104.80,25.34
6.00,105.60,25.56
6.00,106.40,25.89
6.00,107.20,26.31
6.00,108.00,26.74
6.00,108.80,26.89
6.00,109.60,27.04
6.00,110.40,27.05
6.00,111.20,26.92
6.00,112.00,26.79
6.00,112.80,26.56
6.00,113.60,26.33
6.00,114.40,26.13
6.00,115.20,25.96
6.00,116.00,25.79
6.00,116.80,25.66
6.00,117.60,25.53
6.00,118.40,25.59
6.00,119.20,25.84
6.00,120.00,26.09
6.00,120.80,26.28
6.00,121.60,26.48
6.00,122.40,26.62
6.00,123.20,26.71
6.00,124.00,26.81
6.00,124.80,26.58
6.00,125.60,26.36
6.00,126.40,26.19
6.00,127.20,26.09
6.00,128.00,25.99
6.00,128.80,26.00
6.00,129.60,26.00
6.00,130.40,26.03
6.00,131.20,26.09
6.00,132.00,26.14
6.00,132.80,26.14
6.00,133.60,26.13
6.00,134.40,26.12
6.00,135.20,26.12
6.00,136.00,26.11
6.00,136.80,26.10
6.00,137.60,26.10
6.00,138.40,26.09
6.00,139.20,26.08
6.00,140.00,26.08
6.00,140.80,26.07
6.00,141.60,26.07
6.00,142.40,26.06
6.00,143.20,26.05
6.00,144.00,26.05
6.00,144.80,26.04
6.00,145.60,26.03
6.00,146.40,26.03
6.00,147.20,26.02
6.00,148.00,26.01
6.00,148.80,26.01
6.00,149.60,26.00
6.00,150.40,26.00
6.00,151.20,25.99
6.00,152.00,25.98
6.00,152.80,25.98
6.00,153.60,25.97
6.00,154.40,25.96
6.00,155.20,25.96
6.00,156.00,25.95
6.00,156.80,25.94
6.00,157.60,25.94
6.00,158.40,25.93
6.00,159.20,25.93
6.00,160.00,25.92
6.00,160.80,25.91
6.00,161.60,25.91
6.00,162.40,25.90
6.00,163.20,25.89
6.00,164.00,25.89
6.00,164.80,25.88
6.00,165.60,25.87
6.00,166.40,25.87
6.00,167.20,25.86
6.00,168.00,25.86
6.00,168.80,25.85
6.00,169.60,25.85
6.00,170.40,25.85
6.00,171.20,25.84
6.00,172.00,25.84
6.00,172.80,25.84
6.00,173.60,25.83
6.00,174.40,25.83
6.00,175.20,25.83
6.00,176.00,25.83
6.00,176.80,25.82
6.00,177.60,25.82
6.00,178.40,25.81
6.00,179.20,25.80
6.00,180.00,25.78
6.00,180.80,25.77
6.00,181.60,25.75
6.00,182.40,25.74
6.00,183.20,25.73
6.00,184.00,25.73
6.00,184.80,25.72
6.00,185.60,25.72
6.00,186.40,25.71
6.00,187.20,25.70
6.00,188.00,25.70
6.00,188.80,25.69
6.00,189.60,25.68
6.00,190.40,25.68
6.00,191.20,25.67
6.00,192.00,25.66
6.00,192.80,25.66
6.00,193.60,25.66
6.00,194.40,25.65
6.00,195.20,25.65
6.00,196.00,25.64
6.00,196.80,25.63
6.00,197.60,25.63
6.00,198.40,25.62
6.00,199.20,25.61
6.00,200.00,25.60
6.00,200.80,25.59
6.00,201.60,25.59
6.00,202.40,25.58
6.00,203.20,25.58
6.00,204.00,25.57
6.00,204.80,25.56
6.00,205.60,25.56
6.00,206.40,25.55
6.00,207.20,25.54
6.00,208.00,25.54
6.00,208.80,25.53
6.00,209.60,25.52
6.00,210.40,25.52
6.00,211.20,25.51
6.00,212.00,25.50
6.00,212.80,25.50
6.00,213.60,25.49
6.00,214.40,25.49
6.00,215.20,25.48
6.00,216.00,25.47
6.00,216.80,25.47
6.00,217.60,25.46
6.00,218.40,25.45
6.00,219.20,25.45
6.00,220.00,25.44
6.00,220.80,25.43
6.00,221.60,25.43
6.00,222.40,25.42
6.00,223.20,25.42
6.00,224.00,25.41
6.00,224.80,25.40
6.00,225.60,25.40
6.00,226.40,25.39
6.00,227.20,25.38
6.00,228.00,25.38
6.00,228.80,25.37
6.00,229.60,25.36
6.00,230.40,25.36
6.00,231.20,25.35
6.00,232.00,25.35
6.00,232.80,25.34
6.00,233.60,25.33
6.00,234.40,25.35
6.00,235.20,25.40
6.00,236.00,25.44
6.00,236.80,25.40
6.00,237.60,25.36
6.00,238.40,25.36
6.00,239.20,25.40
6.00,240.00,25.44
6.00,240.80,25.49
6.00,241.60,25.53
6.00,242.40,25.59
6.00,243.20,25.66
6.00,244.00,25.73
6.00,244.80,25.79
6.00,245.60,25.86
6.00,246.40,25.78
6.00,247.20,25.57
6.00,248.00,25.35
6.00,248.80,25.17
6.00,249.60,24.99
6.00,250.40,24.75
6.00,251.20,24.45
6.00,252.00,24.16
6.00,252.80,24.13
6.00,253.60,24.10
6.00,254.40,24.14
6.00,255.20,24.26
6.00,256.00,24.38
6.00,256.80,24.61
6.00,257.60,24.83
6.00,258.40,25.07
6.00,259.20,25.34
6.00,260.00,25.61
6.00,260.80,25.82
6.00,261.60,26.02
6.00,262.40,26.08
6.00,263.20,25.97
6.00,264.00,25.87
6.00,264.80,25.54
6.00,265.60,25.20
6.00,266.40,24.86
6.00,267.20,24.49
6.00,268.00,24.13
6.00,268.80,24.31
6.00,269.60,24.50
6.00,270.40,24.59
6.00,271.20,24.61
6.00,272.00,24.62
6.00,272.80,24.66
6.00,273.60,24.70
6.00,274.40,24.59
6.00,275.20,24.34
6.00,276.00,24.08
6.00,276.80,24.48
6.00,277.60,24.88
6.00,278.40,25.10
6.00,279.20,25.12
6.00,280.00,25.15
6.00,280.80,25.16
6.00,281.60,25.18
6.00,282.40,25.03
6.00,283.20,24.72
6.00,284.00,24.41
6.00,284.80,24.43
6.00,285.60,24.45
6.00,286.40,24.47
6.00,287.20,24.49
6.00,288.00,24.51
6.00,288.80,24.58
6.00,289.60,24.65
6.00,290.40,24.71
6.00,291.20,24.78
6.00,292.00,24.85
6.00,292.80,24.91
6.00,293.60,24.98
6.00,294.40,25.05
6.00,295.20,25.11
6.00,296.00,25.18
6.00,296.80,25.25
6.00,297.60,25.31
6.00,298.40,25.38
6.00,299.20,25.45
6.00,300.00,25.51
7.00,60.00,38.50
7.00,60.80,37.94
7.00,61.60,37.38
7.00,62.40,36.82
7.00,63.20,36.26
7.00,64.00,35.71
7.00,64.80,35.15
7.00,65.60,34.59
7.00,66.40,34.03
7.00,67.20,33.47
7.00,68.00,32.91
7.00,68.80,32.35
7.00,69.60,31.80
7.00,70.40,31.24
7.00,71.20,30.68
7.00,72.00,30.12
7.00,72.80,29.56
7.00,73.60,29.00
7.00,74.40,28.45
7.00,75.20,27.89
7.00,76.00,27.33
7.00,76.80,26.78
7.00,77.60,26.24
7.00,78.40,25.83
7.00,79.20,25.57
7.00,80.00,25.31
7.00,80.80,25.24
7.00,81.60,25.17
7.00,82.40,25.20
7.00,83.20,25.31
7.00,84.00,25.43
7.00,84.80,25.49
7.00,85.60,25.55
7.00,86.40,25.61
7.00,87.20,25.67
7.00,88.00,25.73
7.00,88.80,25.79
7.00,89.60,25.85
7.00,90.40,25.91
7.00,91.20,25.97
7.00,92.00,26.04
7.00,92.80,26.10
7.00,93.60,26.16
7.00,94.40,26.22
7.00,95.20,26.28
7.00,96.00,26.34
7.00,96.80,26.68
7.00,97.60,27.03
7.00,98.40,27.26
7.00,99.20,27.37
7.00,100.00,27.48
7.00,100.80,27.38
7.00,101.60,27.28
7.00,102.40,27.12
7.00,103.20,26.90
7.00,104.00,26.68
7.00,104.80,26.88
7.00,105.60,27.09
7.00,106.40,27.39
7.00,107.20,27.77
7.00,108.00,28.16
7.00,108.80,28.31
7.00,109.60,28.45
7.00,110.40,28.46
7.00,111.20,28.36
7.00,112.00,28.25
7.00,112.80,28.04
7.00,113.60,27.83
7.00,114.40,27.65
7.00,115.20,27.51
7.00,116.00,27.37
7.00,116.80,27.27
7.00,117.60,27.16
7.00,118.40,27.23
7.00,119.20,27.46
7.00,120.00,27.69
7.00,120.80,27.87
7.00,121.60,28.05
7.00,122.40,28.17
7.00,123.20,28.25
7.00,124.00,28.33
7.00,124.80,28.13
7.00,125.60,27.94
7.00,126.40,27.80
7.00,127.20,27.73
7.00,128.00,27.66
7.00,128.80,27.69
7.00,129.60,27.72
7.00,130.40,27.76
7.00,131.20,27.82
7.00,132.00,27.89
7.00,132.80,27.88
7.00,133.60,27.87
7.00,134.40,27.87
7.00,135.20,27.86
7.00,136.00,27.85
7.00,136.80,27.85
7.00,137.60,27.84
7.00,138.40,27.83
7.00,139.20,27.83
7.00,140.00,27.82
7.00,140.80,27.81
7.00,141.60,27.81
7.00,142.40,27.80
7.00,143.20,27.79
7.00,144.00,27.79
7.00,144.80,27.78
7.00,145.60,27.77
7.00,146.40,27.77
7.00,147.20,27.76
7.00,148.00,27.75
7.00,148.80,27.75
7.00,149.60,27.74
7.00,150.40,27.73
7.00,151.20,27.73
7.00,152.00,27.72
7.00,152.80,27.71
7.00,153.60,27.70
7.00,154.40,27.70
7.00,155.20,27.69
7.00,156.00,27.68
7.00,156.80,27.68
7.00,157.60,27.67
7.00,158.40,27.66
7.00,159.20,27.66
7.00,160.00,27.65
7.00,160.80,27.64
7.00,161.60,27.64
7.00,162.40,27.63
7.00,163.20,27.62
7.00,164.00,27.62
7.00,164.80,27.61
7.00,165.60,27.60
7.00,166.40,27.60
7.00,167.20,27.59
7.00,168.00,27.58
7.00,168.80,27.58
7.00,169.60,27.58
7.00,170.40,27.57
7.00,171.20,27.57
7.00,172.00,27.57
7.00,172.80,27.56
7.00,173.60,27.56
7.00,174.40,27.56
7.00,175.20,27.55
7.00,176.00,27.55
7.00,176.80,27.55
7.00,177.60,27.54
7.00,178.40,27.54
7.00,179.20,27.52
7.00,180.00,27.50
7.00,180.80,27.49
7.00,181.60,27.47
7.00,182.40,27.46
7.00,183.20,27.45
7.00,184.00,27.45
7.00,184.80,27.44
7.00,185.60,27.43
7.00,186.40,27.43
7.00,187.20,27.42
7.00,188.00,27.41
7.00,188.80,27.41
7.00,189.60,27.40
7.00,190.40,27.39
7.00,191.20,27.39
7.00,192.00,27.38
7.00,192.80,27.37
7.00,193.60,27.37
7.00,194.40,27.37
7.00,195.20,27.36
7.00,196.00,27.36
7.00,196.80,27.35
7.00,197.60,27.34
7.00,198.40,27.33
7.00,199.20,27.32
7.00,200.00,27.31
7.00,200.80,27.30
7.00,201.60,27.30
7.00,202.40,27.29
7.00,203.20,27.28
7.00,204.00,27.28
7.00,204.80,27.27
7.00,205.60,27.26
7.00,206.40,27.26
7.00,207.20,27.25
7.00,208.00,27.24
7.00,208.80,27.24
7.00,209.60,27.23
7.00,210.40,27.22
7.00,211.20,27.22
7.00,212.00,27.21
7.00,212.80,27.20
7.00,213.60,27.20
7.00,214.40,27.19
7.00,215.20,27.18
7.00,216.00,27.18
7.00,216.80,27.17
7.00,217.60,27.16
7.00,218.40,27.15
7.00,219.20,27.15
7.00,220.00,27.14
7.00,220.80,27.13
7.00,221.60,27.13
7.00,222.40,27.12
7.00,223.20,27.11
7.00,224.00,27.11
7.00,224.80,27.10
7.00,225.60,27.09
7.00,226.40,27.09
7.00,227.20,27.08
7.00,228.00,27.07
7.00,228.80,27.07
7.00,229.60,27.06
7.00,230.40,27.05
7.00,231.20,27.05
7.00,232.00,27.04
7.00,232.80,27.03
7.00,233.60,27.03
7.00,234.40,27.04
7.00,235.20,27.09
7.00,236.00,27.13
7.00,236.80,27.09
